snapshot_ts,parent_event_id,fomc_decision_date,market_type,is_sparse_ctf,days_to_next_fomc,expected_bps,p_no_change,margin_over_second,n_brackets,modal_prob,modal_outcome_bps,modal_direction,distance_from_uniform,reit_index_open,reit_index_high,reit_index_low,reit_index_close,reit_index_fwd_21d_return,sora_level_realized,sora_fwd_21d_level,sora_fwd_21d_change,sora_fwd_21d_abs_change,sora_level_t2,sora_90d_change_t2,sora_3m_t2,sora_term_spread_t2
2023-03-03,901498,2023-03-22,FPMM,False,19,21.315928,0.007051,0.519167,4,0.904602,25.0,hike,0.654602,1158.45,1163.02,1153.97,1156.6801,0.015147,3.6079,3.3422,-0.2657,0.2657,3.5485,-36.34,3.2164,-0.3321
2023-03-06,901498,2023-03-22,CTF,False,16,30.25,0.02,0.58,4,0.79,25.0,hike,0.54,1158.78,1158.78,1144.36,1149.53,0.028812,3.63,3.6018,-0.0282,0.0282,3.5808,-43.11,3.2116,-0.3692
2023-03-07,901498,2023-03-22,CTF,False,15,31.6558,0.02,0.551884,4,0.79,25.0,hike,0.54,1147.02,1157.7,1146.21,1154.38,0.025823,3.4847,3.4762,-0.0085,0.0085,3.6079,8.35,3.2035,-0.4044
2023-03-08,901498,2023-03-22,CTF,False,14,38.3516,0.02,0.124066,4,0.594066,25.0,hike,0.344066,1151.1,1151.1,1134.49,1135.87,0.030998,3.5667,3.3721,-0.1946,0.1946,3.63,18.42,3.2055,-0.4245
2023-03-09,901498,2023-03-22,CTF,False,13,37.25,0.01,0.01,4,0.5,50.0,hike,0.25,1137.37,1145.66,1131.02,1132.52,0.0329,3.5983,3.1595,-0.4388,0.4388,3.4847,-1.89,3.2053,-0.2794
2023-03-10,901498,2023-03-22,CTF,False,12,37.0,0.01,0.01,4,0.5,25.0,hike,0.25,1128.98,1131.1899,1119.74,1123.17,0.044223,3.761,3.1852,-0.5758,0.5758,3.5667,6.31,3.209,-0.3577
2023-03-13,901498,2023-03-22,CTF,False,9,26.416,0.1,0.596637,4,0.756637,25.0,hike,0.506637,1124.51,1128.34,1112.65,1114.96,0.048235,3.7279,3.2138,-0.5141,0.5141,3.5983,46.47,3.2143,-0.384
2023-03-14,901498,2023-03-22,CTF,False,8,19.6703,0.31,0.41,4,0.72,25.0,hike,0.47,1116.0,1134.21,1116.0,1129.83,0.040776,3.4985,3.2688,-0.2297,0.2297,3.761,117.74,3.2415,-0.5195
2023-03-15,901498,2023-03-22,CTF,False,7,23.25,0.11,0.76,4,0.87,25.0,hike,0.62,1134.87,1149.65,1134.87,1147.85,0.029168,3.3535,3.3365,-0.017,0.017,3.7279,167.42,3.2602,-0.4677
2023-03-16,901498,2023-03-22,CTF,False,6,15.4711,0.426246,0.17245,4,0.598696,25.0,hike,0.348696,1146.77,1155.1,1144.27,1150.92,0.025006,3.7938,3.2875,-0.5063,0.5063,3.4985,185.28,3.281,-0.2175
2023-03-17,901498,2023-03-22,CTF,False,5,22.3044,0.08,0.719318,4,0.799318,25.0,hike,0.549318,1155.02,1159.41,1150.62,1156.5699,0.017933,3.8871,3.2315,-0.6556,0.6556,3.3535,170.78,3.2921,-0.0614
2023-03-20,901498,2023-03-22,CTF,False,2,18.0682,0.23,0.49,4,0.72,25.0,hike,0.47,1155.6899,1155.6899,1131.77,1138.54,0.029678,3.8396,3.2868,-0.5528,0.5528,3.7938,145.13,3.3084,-0.4854
2023-03-21,901498,2023-03-22,CTF,False,1,18.5,0.241019,0.508981,4,0.75,25.0,hike,0.5,1144.65,1153.29,1140.04,1140.99,0.028379,3.8887,3.4576,-0.4311,0.4311,3.8871,212.94,3.3668,-0.5203
2023-03-22,901498,2023-03-22,CTF,False,0,20.25,0.16,0.67,4,0.83,25.0,hike,0.58,1145.0601,1150.72,1138.3,1145.52,0.024225,3.7178,4.0783,0.3605,0.3605,3.8396,207.64,3.3901,-0.4495
2023-03-23,901497,2023-05-03,CTF,False,41,12.75,,,4,0.51,25.0,hike,0.26,1140.83,1147.89,1133.8199,1143.63,0.025979,4.0825,3.9785,-0.104,0.104,3.8887,233.58,3.4162,-0.4725
2023-03-24,901497,2023-05-03,CTF,False,40,12.25,,0.4,4,0.44,25.0,hike,0.19,1147.08,1148.49,1139.8,1142.38,0.023153,3.6203,3.748,0.1277,0.1277,3.7178,216.49,3.4394,-0.2784
2023-03-27,901497,2023-05-03,CTF,False,37,9.0,0.69,0.36,4,0.69,0.0,hold,0.44,1143.8,1157.2,1143.8,1149.55,0.017642,3.5509,3.6124,0.0615,0.0615,4.0825,243.16,3.45,-0.6325
2023-03-28,901497,2023-05-03,CTF,False,36,12.0653,0.69,0.197389,4,0.69,0.0,hold,0.44,1152.71,1158.85,1142.48,1144.83,0.015138,3.5253,3.7753,0.25,0.25,3.6203,48.71,3.4664,-0.1539
2023-03-29,901497,2023-05-03,CTF,False,35,12.0653,0.69,0.197389,4,0.69,0.0,hold,0.44,1147.3,1147.3,1135.58,1143.37,0.018131,3.8972,3.785,-0.1122,0.1122,3.5509,168.03,3.4852,-0.0657
2023-03-30,901497,2023-05-03,CTF,False,34,13.25,0.69,0.15,4,0.69,0.0,hold,0.44,1145.99,1148.76,1141.03,1142.4399,0.016815,3.6343,3.7201,0.0858,0.0858,3.5253,171.27,3.5044,-0.0209
2023-03-31,901497,2023-05-03,CTF,False,33,15.0,0.41,0.13,4,0.54,25.0,hike,0.29,1142.26,1159.52,1142.26,1158.51,0.00025,3.5843,3.6183,0.034,0.034,3.8972,208.46,3.5296,-0.3676
2023-04-03,901497,2023-05-03,CTF,False,30,14.5156,0.54,0.030625,4,0.570625,25.0,hike,0.320625,1161.63,1177.28,1161.63,1174.2,-0.007597,3.3422,3.2686,-0.0736,0.0736,3.6343,198.18,3.542,-0.0923
2023-04-04,901497,2023-05-03,CTF,False,29,15.0,0.505364,0.084636,4,0.59,25.0,hike,0.34,1176.47,1184.47,1176.47,1182.65,-0.013952,3.6018,3.4138,-0.188,0.188,3.5843,105.5,3.5775,-0.0068
2023-04-05,901497,2023-05-03,CTF,False,28,13.75,0.56,0.02,4,0.56,0.0,hold,0.31,1179.3199,1185.13,1174.02,1184.1899,-0.012734,3.4762,3.4538,-0.0224,0.0224,3.3422,118.55,3.5907,0.2485
2023-04-06,901497,2023-05-03,CTF,False,27,11.5,0.56,0.11,4,0.56,0.0,hold,0.31,1180.8101,1180.8101,1166.88,1171.08,-0.012792,3.3721,3.6652,0.2931,0.2931,3.6018,119.99,3.6042,0.0024
2023-04-10,901497,2023-05-03,CTF,False,23,15.75,0.29,0.32,4,0.61,25.0,hike,0.36,1171.96,1174.64,1166.38,1169.78,-0.015319,3.1595,3.4858,0.3263,0.3263,3.4762,29.11,3.6135,0.1373
2023-04-11,901497,2023-05-03,CTF,False,22,16.3366,0.4,0.253465,4,0.653465,25.0,hike,0.403465,1169.23,1177.26,1167.28,1172.84,-0.017215,3.1852,3.621,0.4358,0.4358,3.3721,-37.12,3.6156,0.2435
2023-04-12,901497,2023-05-03,CTF,False,21,16.75,0.36,0.28,4,0.64,25.0,hike,0.39,1172.03,1175.23,1162.84,1168.74,-0.016496,3.2138,3.3432,0.1294,0.1294,3.1595,-25.82,3.6127,0.4532
2023-04-13,901497,2023-05-03,CTF,False,20,17.75,0.22,0.48,4,0.7,25.0,hike,0.45,1168.48,1176.98,1167.4301,1175.9,-0.023735,3.2688,3.4448,0.176,0.176,3.1852,-3.57,3.6123,0.4271
2023-04-14,901497,2023-05-03,CTF,False,19,17.7371,0.3,0.39,4,0.69,25.0,hike,0.44,1176.92,1181.35,1170.97,1181.33,-0.034368,3.3365,3.5198,0.1833,0.1833,3.2138,-0.71,3.6106,0.3968
2023-04-17,901497,2023-05-03,CTF,False,16,21.4871,0.12,0.72,4,0.84,25.0,hike,0.59,1180.0699,1182.12,1176.48,1179.7,-0.046249,3.2875,3.6927,0.4052,0.4052,3.2688,-53.14,3.6047,0.3359
2023-04-18,901497,2023-05-03,CTF,False,15,23.1,0.2,0.694,4,0.894,25.0,hike,0.644,1178.8199,1180.71,1173.15,1177.3101,-0.04123,3.2315,3.6472,0.4157,0.4157,3.3365,-12.88,3.5928,0.2563
2023-04-19,901497,2023-05-03,CTF,False,14,23.75,0.19,0.73,4,0.92,25.0,hike,0.67,1176.0,1176.98,1167.37,1172.33,-0.037054,3.2868,3.61,0.3232,0.3232,3.2875,-26.95,3.5898,0.3023
2023-04-20,901497,2023-05-03,CTF,False,13,24.5,0.13,0.82,4,0.95,25.0,hike,0.7,1172.65,1180.37,1171.42,1173.37,-0.036706,3.4576,3.866,0.4084,0.4084,3.2315,-41.72,3.5851,0.3536
2023-04-21,901497,2023-05-03,CTF,False,12,23.875,0.03,0.915,4,0.945,25.0,hike,0.695,1174.66,1177.27,1167.52,1173.27,-0.034562,4.0783,3.7272,-0.3511,0.3511,3.2868,-36.19,3.5816,0.2948
2023-04-24,901497,2023-05-03,CTF,False,9,24.75,0.09,0.87,4,0.96,25.0,hike,0.71,1173.4399,1175.36,1167.9399,1173.34,-0.038863,3.9785,3.697,-0.2815,0.2815,3.4576,-19.11,3.5802,0.1226
2023-04-25,901497,2023-05-03,CTF,False,8,25.3247,0.09,0.85,4,0.94,25.0,hike,0.69,1173.53,1174.76,1163.26,1168.83,-0.045139,3.748,3.7343,-0.0137,0.0137,4.0783,47.46,3.5969,-0.4814
2023-04-26,901497,2023-05-03,CTF,False,7,22.75,0.09,0.81,4,0.9,25.0,hike,0.65,1167.14,1172.9399,1164.95,1169.83,-0.041117,3.6124,3.7343,0.1219,0.1219,3.9785,39.68,3.6013,-0.3772
2023-04-27,901497,2023-05-03,CTF,False,6,22.25,0.12,0.74,4,0.86,25.0,hike,0.61,1169.42,1169.42,1160.4,1162.16,-0.033911,3.7753,3.9963,0.221,0.221,3.748,14.66,3.603,-0.145
2023-04-28,901497,2023-05-03,CTF,False,5,22.25,0.06,0.8,4,0.86,25.0,hike,0.61,1165.89,1169.0601,1160.86,1164.1,-0.039361,3.785,3.9509,0.1659,0.1659,3.6124,1.1,3.6035,-0.0089
2023-05-02,901497,2023-05-03,CTF,False,1,25.25,0.02,0.96,4,0.98,25.0,hike,0.73,1167.3199,1175.08,1159.5601,1161.65,-0.035768,3.7201,3.7241,0.004,0.004,3.7753,-6.22,3.6047,-0.1706
2023-05-03,901497,2023-05-03,CTF,False,0,23.5,0.05,0.88,4,0.93,25.0,hike,0.68,1160.99,1162.01,1153.6899,1158.8,-0.031938,3.6183,3.7514,0.1331,0.1331,3.785,-8.43,3.6057,-0.1793
2023-05-04,901796,2023-06-14,CTF,True,41,1.0,,,4,0.02,50.0,hike,-0.23,1155.83,1167.39,1155.83,1165.28,-0.038806,3.2686,3.8228,0.5542,0.5542,3.7201,15.26,3.6075,-0.1126
2023-05-05,901796,2023-06-14,CTF,False,40,-0.75,0.75,0.7,4,0.75,0.0,hold,0.5,1163.1801,1168.1801,1162.3,1166.15,-0.045243,3.4138,3.7959,0.3821,0.3821,3.6183,5.08,3.6076,-0.0107
2023-05-08,901796,2023-06-14,CTF,False,37,5.4545,0.77,0.551818,4,0.77,0.0,hold,0.52,1169.11,1172.58,1165.1899,1169.11,-0.04589,3.4538,3.8445,0.3907,0.3907,3.2686,-34.41,3.6037,0.3351
2023-05-09,901796,2023-06-14,CTF,False,36,4.3152,0.8,0.617391,4,0.8,0.0,hold,0.55,1167.97,1169.4301,1156.08,1156.1,-0.042479,3.6652,3.8997,0.2345,0.2345,3.4138,-1.56,3.6046,0.1908
2023-05-10,901796,2023-06-14,CTF,False,35,3.5,0.83,0.68,4,0.83,0.0,hold,0.58,1155.0601,1157.54,1149.55,1151.86,-0.04359,3.4858,4.0228,0.537,0.537,3.4538,33.58,3.6086,0.1548
2023-05-11,901796,2023-06-14,CTF,False,34,2.25,0.86,0.76,4,0.86,0.0,hold,0.61,1155.09,1155.37,1149.1,1152.65,-0.040082,3.621,3.6227,0.0017,0.0017,3.6652,56.48,3.6134,-0.0518
2023-05-12,901796,2023-06-14,CTF,False,33,1.75,0.88,0.8,4,0.88,0.0,hold,0.63,1150.89,1151.67,1142.72,1149.46,-0.043012,3.3432,3.545,0.2018,0.2018,3.4858,38.54,3.6114,0.1256
2023-05-15,901796,2023-06-14,CTF,False,30,3.25,0.84,0.68,4,0.84,0.0,hold,0.59,1147.51,1149.46,1143.42,1147.99,-0.029208,3.4448,3.5059,0.0611,0.0611,3.621,-3.68,3.611,-0.01
2023-05-16,901796,2023-06-14,CTF,False,29,4.25,0.84,0.64,4,0.84,0.0,hold,0.59,1147.05,1147.05,1135.96,1140.73,-0.008197,3.5198,3.6299,0.1101,0.1101,3.3432,0.39,3.6084,0.2652
2023-05-17,901796,2023-06-14,CTF,False,28,4.25,0.82,0.62,4,0.82,0.0,hold,0.57,1132.37,1136.9,1121.5,1125.14,0.015296,3.6927,3.5952,-0.0975,0.0975,3.4448,17.86,3.6093,0.1645
2023-05-18,901796,2023-06-14,CTF,False,27,3.75,0.83,0.65,4,0.83,0.0,hold,0.58,1131.48,1134.63,1125.37,1128.77,0.000576,3.6472,3.6175,-0.0297,0.0297,3.5198,15.84,3.6094,0.0896
2023-05-19,901796,2023-06-14,CTF,False,26,7.0,0.71,0.42,4,0.71,0.0,hold,0.46,1129.37,1131.11,1123.4399,1128.89,0.003853,3.61,3.6691,0.0591,0.0591,3.6927,33.13,3.6088,-0.0839
2023-05-22,901796,2023-06-14,CTF,False,23,8.5,0.82,0.47,4,0.82,0.0,hold,0.57,1130.41,1132.45,1125.9399,1130.3,0.002336,3.866,3.5583,-0.3077,0.3077,3.6472,-9.95,3.6077,-0.0395
2023-05-23,901796,2023-06-14,CTF,False,22,5.0,0.79,0.58,4,0.79,0.0,hold,0.54,1129.6801,1133.05,1126.74,1132.72,-0.00942,3.7272,3.5825,-0.1447,0.1447,3.61,14.24,3.6094,-0.0006
2023-05-24,901796,2023-06-14,CTF,False,21,4.75,0.78,0.58,4,0.78,0.0,hold,0.53,1130.3199,1132.62,1125.42,1127.74,-0.019907,3.697,3.7939,0.0969,0.0969,3.866,40.07,3.6143,-0.2517
2023-05-25,901796,2023-06-14,CTF,False,20,6.5,0.77,0.5,4,0.77,0.0,hold,0.52,1127.8,1127.8,1114.36,1116.0699,-0.013843,3.7343,3.7922,0.0579,0.0579,3.7272,29.85,3.6152,-0.112
2023-05-26,901796,2023-06-14,CTF,True,19,7.25,0.15,0.15,4,0.3,25.0,hike,0.05,1115.51,1123.85,1112.71,1121.73,-0.010662,3.7343,3.7785,0.0442,0.0442,3.697,26.83,3.6133,-0.0837
2023-05-29,901796,2023-06-14,CTF,False,16,15.9525,0.46,0.144098,4,0.604098,25.0,hike,0.354098,1126.52,1131.11,1118.4399,1122.75,-0.000908,3.9963,3.7918,-0.2045,0.2045,3.7343,-13.15,3.6118,-0.1225
2023-05-30,901796,2023-06-14,CTF,False,15,17.8466,0.43,0.249866,4,0.679866,25.0,hike,0.429866,1124.26,1126.39,1117.0699,1118.28,0.002549,3.9509,4.0005,0.0496,0.0496,3.7343,3.59,3.6125,-0.1218
2023-05-31,901796,2023-06-14,CTF,False,14,17.6,0.37,0.28,4,0.65,25.0,hike,0.4,1118.42,1121.22,1111.74,1120.1,0.007446,3.7241,3.8041,0.08,0.08,3.9963,54.66,3.6171,-0.3792
2023-06-01,901796,2023-06-14,CTF,False,13,8.85,0.72,0.42,4,0.72,0.0,hold,0.47,1115.5699,1122.42,1114.54,1121.79,0.008014,3.7514,3.7885,0.0371,0.0371,3.9509,40.24,3.6211,-0.3298
2023-06-05,901796,2023-06-14,CTF,False,9,5.75,0.8,0.58,4,0.8,0.0,hold,0.55,1126.01,1132.3101,1117.28,1120.0601,0.001428,3.8228,3.7685,-0.0543,0.0543,3.7241,11.62,3.6241,-0.1
2023-06-06,901796,2023-06-14,CTF,False,8,5.6926,0.78,0.562297,4,0.78,0.0,hold,0.53,1117.27,1119.3,1109.65,1113.39,0.002012,3.7959,3.654,-0.1419,0.1419,3.7514,12.14,3.6313,-0.1201
2023-06-07,901796,2023-06-14,CTF,False,7,5.6926,0.78,0.562297,4,0.78,0.0,hold,0.53,1114.59,1117.95,1108.45,1115.46,-0.010372,3.8445,3.7005,-0.144,0.144,3.8228,33.81,3.6337,-0.1891
2023-06-08,901796,2023-06-14,CTF,False,6,5.75,0.78,0.56,4,0.78,0.0,hold,0.53,1113.97,1113.97,1101.96,1106.99,-0.002584,3.8997,3.61,-0.2897,0.2897,3.7959,22.92,3.6355,-0.1604
2023-06-09,901796,2023-06-14,CTF,False,5,5.25,0.78,0.58,4,0.78,0.0,hold,0.53,1107.98,1107.98,1096.9399,1101.65,0.010285,4.0228,3.6028,-0.42,0.42,3.8445,27.78,3.6394,-0.2051
2023-06-12,901796,2023-06-14,CTF,False,2,4.7242,0.82,0.641031,4,0.82,0.0,hold,0.57,1102.8,1108.3199,1102.11,1106.45,0.015265,3.6227,3.5373,-0.0854,0.0854,3.8997,13.87,3.6431,-0.2566
2023-06-13,901796,2023-06-14,CTF,False,1,6.0,0.819062,0.589062,4,0.819062,0.0,hold,0.569062,1106.22,1106.79,1097.5,1100.02,0.037654,3.545,3.5322,-0.0128,0.0128,4.0228,29.49,3.6535,-0.3693
2023-06-14,901796,2023-06-14,CTF,False,0,1.75,0.96,0.9,4,0.96,0.0,hold,0.71,1104.05,1117.73,1103.16,1114.46,0.028274,3.5059,3.5201,0.0142,0.0142,3.6227,12.42,3.652,0.0293
2023-06-15,902049,2023-07-26,CTF,True,41,-0.25,0.31,0.3,3,0.31,0.0,hold,-0.023333,1115.01,1135.4,1112.76,1131.38,0.014929,3.6299,3.5341,-0.0958,0.0958,3.545,19.15,3.65,0.105
2023-06-16,902049,2023-07-26,CTF,False,40,13.5,0.29,0.26,3,0.55,25.0,hike,0.216667,1134.27,1145.1801,1133.4301,1142.35,0.001742,3.5952,3.4553,-0.1399,0.1399,3.5059,15.24,3.6501,0.1442
2023-06-19,902049,2023-07-26,CTF,False,37,18.25,0.26,0.48,3,0.74,25.0,hike,0.406667,1143.23,1143.23,1126.03,1129.42,0.008615,3.6175,3.5096,-0.1079,0.1079,3.6299,-25.72,3.6531,0.0232
2023-06-20,902049,2023-07-26,CTF,False,36,17.5,0.36,0.36,3,0.72,25.0,hike,0.386667,1130.0,1136.49,1126.71,1133.24,0.008101,3.6691,3.6125,-0.0566,0.0566,3.5952,-24.44,3.6445,0.0493
2023-06-21,902049,2023-07-26,CTF,False,35,17.5,0.31,0.41,3,0.72,25.0,hike,0.386667,1134.55,1135.73,1125.34,1132.9399,0.007053,3.5583,3.7337,0.1754,0.1754,3.6175,-27.12,3.6416,0.0241
2023-06-22,902049,2023-07-26,CTF,False,34,17.75,0.28,0.45,3,0.73,25.0,hike,0.396667,1129.64,1129.64,1115.75,1122.05,0.018573,3.5825,3.5374,-0.0451,0.0451,3.6691,-4.87,3.6397,-0.0294
2023-06-23,902049,2023-07-26,CTF,False,33,17.25,0.27,0.44,3,0.71,25.0,hike,0.376667,1116.65,1118.84,1105.27,1105.29,0.039211,3.7939,3.4533,-0.3406,0.3406,3.5583,-15.95,3.6361,0.0778
2023-06-26,902049,2023-07-26,CTF,False,30,17.0,0.27,0.44,3,0.71,25.0,hike,0.376667,1105.8,1113.11,1100.08,1100.62,0.043448,3.7922,3.3329,-0.4593,0.4593,3.5825,-3.78,3.6346,0.0521
2023-06-27,902049,2023-07-26,CTF,False,29,17.75,0.27,0.45,3,0.72,25.0,hike,0.386667,1103.5601,1113.54,1103.42,1109.77,0.041405,3.7785,3.5264,-0.2521,0.2521,3.7939,24.3,3.6352,-0.1587
2023-06-28,902049,2023-07-26,CTF,False,28,17.25,0.27,0.44,3,0.71,25.0,hike,0.376667,1113.5601,1122.28,1112.51,1121.73,0.026022,3.7918,3.5504,-0.2414,0.2414,3.7922,26.69,3.6371,-0.1551
2023-06-30,902049,2023-07-26,CTF,False,26,20.0,0.19,0.63,3,0.82,25.0,hike,0.486667,1118.78,1122.23,1112.72,1121.13,0.01676,4.0005,3.397,-0.6035,0.6035,3.7785,-11.87,3.6396,-0.1389
2023-07-03,902049,2023-07-26,CTF,False,23,21.25,0.13,0.73,3,0.86,25.0,hike,0.526667,1124.39,1131.26,1123.22,1128.4399,0.009464,3.8041,3.4463,-0.3578,0.3578,3.7918,20.75,3.6414,-0.1504
2023-07-04,902049,2023-07-26,CTF,False,22,20.5,0.15,0.69,3,0.84,25.0,hike,0.506667,1128.76,1130.8,1125.22,1130.78,-0.004652,3.7885,3.5065,-0.282,0.282,4.0005,65.83,3.6549,-0.3456
2023-07-05,902049,2023-07-26,CTF,False,21,20.75,0.17156,0.67844,3,0.85,25.0,hike,0.516667,1129.78,1130.89,1121.63,1121.66,-0.003789,3.7685,3.7677,-0.0008,0.0008,3.8041,20.23,3.66,-0.1441
2023-07-06,902049,2023-07-26,CTF,False,20,20.5,0.13,0.71,3,0.84,25.0,hike,0.506667,1123.21,1124.25,1111.24,1115.63,-0.0032,3.654,3.8511,0.1971,0.1971,3.7885,18.67,3.6621,-0.1264
2023-07-07,902049,2023-07-26,CTF,False,19,23.25,0.06,0.89,3,0.95,25.0,hike,0.616667,1109.21,1110.83,1100.5,1103.89,0.009593,3.7005,3.6903,-0.0102,0.0102,3.7685,16.67,3.6653,-0.1032
2023-07-10,902049,2023-07-26,CTF,False,16,23.0,0.07,0.87,3,0.94,25.0,hike,0.606667,1105.2,1106.42,1099.1,1104.13,0.008595,3.61,3.5378,-0.0722,0.0722,3.654,28.19,3.6685,0.0145
2023-07-11,902049,2023-07-26,CTF,False,15,22.75,0.07,0.86,3,0.93,25.0,hike,0.596667,1109.47,1114.0601,1104.04,1112.98,0.003405,3.6028,3.6165,0.0137,0.0137,3.7005,54.1,3.6794,-0.0211
2023-07-12,902049,2023-07-26,CTF,False,14,22.5,0.06,0.86,3,0.92,25.0,hike,0.586667,1115.4301,1126.1,1111.61,1123.34,-0.01589,3.5373,3.4924,-0.0449,0.0449,3.61,42.48,3.6844,0.0744
2023-07-13,902049,2023-07-26,CTF,False,13,22.4393,0.07,0.88,3,0.95,25.0,hike,0.616667,1127.63,1144.04,1127.63,1141.4399,-0.040957,3.5322,3.5476,0.0154,0.0154,3.6028,38.9,3.689,0.0862
2023-07-14,902049,2023-07-26,CTF,False,12,21.9393,0.069929,0.860071,3,0.93,25.0,hike,0.596667,1143.29,1148.24,1142.4399,1145.97,-0.049207,3.5201,3.6183,0.0982,0.0982,3.5373,32.35,3.6926,0.1553
2023-07-17,902049,2023-07-26,CTF,False,9,23.5,0.04,0.92,3,0.96,25.0,hike,0.626667,1144.79,1148.28,1134.62,1148.27,-0.051164,3.5341,3.7727,0.2386,0.2386,3.5322,19.57,3.6955,0.1633
2023-07-18,902049,2023-07-26,CTF,False,8,23.0,0.05,0.89,3,0.94,25.0,hike,0.606667,1148.15,1148.15,1139.4,1144.34,-0.048098,3.4553,3.9062,0.4509,0.4509,3.5201,23.26,3.7016,0.1815
2023-07-19,902049,2023-07-26,CTF,False,7,23.75,0.01,0.95,3,0.97,25.0,hike,0.636667,1143.73,1144.64,1133.8199,1139.15,-0.048106,3.5096,3.5937,0.0841,0.0841,3.5341,30.26,3.7044,0.1703
2023-07-20,902049,2023-07-26,CTF,False,6,23.75,0.01,0.95,3,0.97,25.0,hike,0.636667,1140.58,1144.67,1136.15,1142.42,-0.059199,3.6125,3.6354,0.0229,0.0229,3.4553,16.85,3.7069,0.2516
2023-07-21,902049,2023-07-26,CTF,False,5,23.75,0.02,0.95,3,0.97,25.0,hike,0.636667,1140.8199,1143.3,1135.3199,1140.9301,-0.061108,3.7337,3.6807,-0.053,0.053,3.5096,22.28,3.7093,0.1997
2023-07-24,902049,2023-07-26,CTF,False,2,24.0,0.03,0.94,3,0.97,25.0,hike,0.636667,1141.34,1142.91,1135.08,1142.89,-0.056217,3.5374,3.5891,0.0517,0.0517,3.6125,-46.58,3.7111,0.0986
2023-07-25,902049,2023-07-26,CTF,False,1,24.25,0.03,0.95,3,0.98,25.0,hike,0.646667,1142.8199,1150.78,1138.79,1148.63,-0.060411,3.4533,3.6314,0.1781,0.1781,3.7337,-24.48,3.6996,-0.0341
2023-07-26,902049,2023-07-26,CTF,False,0,24.0,0.034783,0.935217,3,0.97,25.0,hike,0.636667,1149.12,1156.29,1147.12,1148.4399,-0.054169,3.3329,3.693,0.3601,0.3601,3.5374,-21.06,3.6947,0.1573
2023-07-28,902233,2023-09-20,CTF,False,54,6.0,0.77,0.53,2,0.77,0.0,hold,0.27,1153.9,1154.21,1145.65,1150.92,-0.056199,3.5264,3.815,0.2886,0.2886,3.3329,-27.95,3.6883,0.3554
2023-07-31,902233,2023-09-20,CTF,False,51,5.25,0.76,0.55,2,0.76,0.0,hold,0.26,1150.61,1154.8101,1135.12,1139.92,-0.040634,3.5504,3.7085,0.1581,0.1581,3.4231,-35.22,3.6844,0.2613
2023-08-01,902233,2023-09-20,CTF,False,50,5.6468,0.770002,0.544131,2,0.770002,0.0,hold,0.270002,1142.22,1142.22,1133.66,1139.12,-0.041102,3.397,3.7781,0.3811,0.3811,3.5264,-25.86,3.6774,0.151
2023-08-02,902233,2023-09-20,CTF,False,49,5.75,0.82,0.59,2,0.82,0.0,hold,0.32,1137.23,1138.01,1121.09,1125.52,-0.028609,3.4463,3.8411,0.3948,0.3948,3.5504,-16.97,3.6748,0.1244
2023-08-03,902233,2023-09-20,CTF,False,48,5.75,0.82,0.59,2,0.82,0.0,hold,0.32,1121.24,1124.03,1115.17,1117.41,-0.022776,3.5065,3.8061,0.2996,0.2996,3.397,-22.13,3.6706,0.2736
2023-08-04,902233,2023-09-20,CTF,False,47,4.75,0.82,0.63,2,0.82,0.0,hold,0.32,1117.15,1120.8,1107.61,1112.0601,-0.019217,3.7677,3.7056,-0.0621,0.0621,3.4463,-17.2,3.6676,0.2213
2023-08-07,902233,2023-09-20,CTF,False,44,3.75,0.841261,0.691261,2,0.841261,0.0,hold,0.341261,1111.63,1115.29,1109.28,1114.48,-0.025231,3.8511,3.6811,-0.17,0.17,3.5065,9.27,3.6663,0.1598
2023-08-08,902233,2023-09-20,CTF,False,43,4.5,0.85,0.67,2,0.85,0.0,hold,0.35,1113.47,1114.7,1104.9399,1113.62,-0.021093,3.6903,3.9914,0.3011,0.3011,3.7677,31.39,3.6796,-0.0881
2023-08-10,902233,2023-09-20,CTF,False,41,3.75,0.81,0.66,2,0.81,0.0,hold,0.31,1111.97,1117.96,1105.35,1116.77,-0.022368,3.5378,3.8216,0.2838,0.2838,3.8511,36.53,3.6844,-0.1667
2023-08-11,902233,2023-09-20,CTF,False,40,2.0,0.89,0.81,2,0.89,0.0,hold,0.39,1116.47,1117.13,1103.6899,1105.49,-0.013777,3.6165,3.7478,0.1313,0.1313,3.6903,20.45,3.6872,-0.0031
2023-08-14,902233,2023-09-20,CTF,False,37,3.25,0.870001,0.740001,2,0.870001,0.0,hold,0.370001,1103.65,1104.17,1092.03,1094.6899,-0.012707,3.4924,3.7128,0.2204,0.2204,3.5378,19.46,3.6878,0.15
2023-08-15,902233,2023-09-20,CTF,False,36,3.0,0.91,0.79,2,0.91,0.0,hold,0.41,1095.3,1096.8199,1085.66,1089.58,-0.003662,3.5476,3.6978,0.1502,0.1502,3.6165,17.17,3.6938,0.0773
2023-08-16,902233,2023-09-20,CTF,False,35,2.5,0.91,0.81,2,0.91,0.0,hold,0.41,1085.75,1090.84,1079.76,1089.52,0.006149,3.6183,3.8093,0.191,0.191,3.4924,-2.74,3.6954,0.203
2023-08-17,902233,2023-09-20,CTF,False,34,3.0,0.91,0.79,2,0.91,0.0,hold,0.41,1088.0699,1092.92,1081.73,1089.3,0.001909,3.7727,3.7053,-0.0674,0.0674,3.5476,-14.51,3.6965,0.1489
