time,open,high,low,close,Volume
1588035600,0.65,0.65,0.625,0.63,1256100
1588122000,0.63,0.65,0.63,0.65,1002700
1588208400,0.65,0.655,0.64,0.65,1789100
1588554000,0.64,0.64,0.63,0.635,753400
1588640400,0.64,0.65,0.64,0.65,442500
1588726800,0.65,0.655,0.645,0.65,308300
1588899600,0.655,0.655,0.645,0.655,1094500
1589158800,0.655,0.695,0.655,0.695,1409300
1589245200,0.69,0.695,0.675,0.675,642700
1589331600,0.67,0.68,0.66,0.675,949100
1589418000,0.67,0.67,0.66,0.66,1239500
1589504400,0.67,0.68,0.665,0.675,442100
1589763600,0.68,0.69,0.675,0.68,516800
1589850000,0.69,0.69,0.68,0.68,190100
1589936400,0.68,0.685,0.68,0.68,287400
1590022800,0.685,0.69,0.68,0.68,232600
1590109200,0.68,0.685,0.675,0.675,18755700
1590454800,0.685,0.695,0.68,0.695,542300
1590541200,0.685,0.69,0.685,0.685,377400
1590627600,0.685,0.695,0.68,0.68,600900
1590714000,0.68,0.695,0.68,0.69,478100
1590973200,0.69,0.705,0.69,0.7,944900
1591059600,0.71,0.72,0.705,0.71,751500
1591146000,0.715,0.725,0.715,0.72,653100
1591232400,0.72,0.725,0.71,0.715,728000
1591318800,0.72,0.72,0.715,0.72,378600
1591578000,0.72,0.725,0.715,0.72,457600
1591664400,0.725,0.725,0.715,0.72,276200
1591750800,0.72,0.72,0.71,0.715,609800
1591837200,0.715,0.72,0.705,0.705,657500
1591923600,0.68,0.7,0.65,0.7,876300
1592182800,0.7,0.7,0.68,0.68,718800
1592269200,0.69,0.7,0.68,0.69,738400
1592355600,0.69,0.695,0.685,0.695,338600
1592442000,0.69,0.695,0.69,0.695,245800
1592528400,0.695,0.705,0.695,0.705,381600
1592787600,0.705,0.71,0.69,0.7,195500
1592874000,0.7,0.705,0.695,0.695,92200
1592960400,0.705,0.705,0.685,0.695,288600
1593046800,0.685,0.695,0.685,0.685,172300
1593133200,0.685,0.695,0.685,0.685,222300
1593392400,0.685,0.69,0.68,0.68,91400
1593478800,0.68,0.695,0.68,0.69,78900
1593565200,0.69,0.69,0.65,0.67,1726800
1593651600,0.68,0.68,0.665,0.665,653800
1593738000,0.645,0.645,0.52,0.605,13517500
1593997200,0.62,0.66,0.615,0.655,3144900
1594083600,0.655,0.66,0.64,0.64,654700
1594170000,0.645,0.67,0.64,0.66,986300
1594256400,0.66,0.66,0.65,0.655,721500
1594602000,0.655,0.66,0.64,0.655,255900
1594688400,0.65,0.65,0.635,0.645,315800
1594774800,0.65,0.65,0.645,0.65,188100
1594861200,0.645,0.645,0.635,0.635,392500
1594947600,0.635,0.645,0.635,0.645,218400
1595206800,0.645,0.645,0.63,0.635,355000
1595293200,0.635,0.65,0.635,0.645,146700
1595379600,0.65,0.66,0.65,0.65,345000
1595466000,0.645,0.655,0.645,0.65,248400
1595552400,0.65,0.655,0.645,0.645,219400
1595811600,0.65,0.65,0.645,0.645,130800
1595898000,0.65,0.65,0.64,0.645,150400
1595984400,0.645,0.655,0.645,0.655,162400
1596070800,0.655,0.66,0.645,0.65,208600
1596416400,0.63,0.635,0.625,0.635,791300
1596502800,0.635,0.64,0.63,0.63,132500
1596589200,0.635,0.64,0.63,0.63,207800
