event_key,parent_event_slug,parent_event_title,parent_series_slug,neg_risk_market_id,group_item_titles,n_markets,n_distinct_conditions,sum_volume,sum_liquidity,min_end_date,max_end_date,any_active,any_not_closed,outcome_market_slugs,top_volume_slug,slug_min,slug_max,id,condition_id,question,slug,outcomes,outcome_prices,volume,liquidity,active,closed,end_date,created_at,_fetched_at
will-the-fed-set-interest-rates-above-2pt50-100-bips-or-more-after-their-scheduled-july-meeting,,,,,,1,1,321355.812471,44.889438,2022-07-27 08:00:00+08,2022-07-27 08:00:00+08,true,false,will-the-fed-set-interest-rates-above-2pt50-100-bips-or-more-after-their-scheduled-july-meeting,will-the-fed-set-interest-rates-above-2pt50-100-bips-or-more-after-their-scheduled-july-meeting,will-the-fed-set-interest-rates-above-2pt50-100-bips-or-more-after-their-scheduled-july-meeting,will-the-fed-set-interest-rates-above-2pt50-100-bips-or-more-after-their-scheduled-july-meeting,246550,0xcb4180f96da6ebecc518ae5a181dec9dea9b78d38112c66e4b0e5a53194cf197,Will the Fed set interest rates above 2.50% (100 bps or more) after their scheduled July meeting?,will-the-fed-set-interest-rates-above-2pt50-100-bips-or-more-after-their-scheduled-july-meeting,"[""Yes"", ""No""]","[""0.000001506755425447196244188766818544717"", ""0.9999984932445745528037558112331815""]",321355.812471,44.889438,true,true,2022-07-27 08:00:00+08,2022-06-16 03:02:37.191+08,2026-02-03 22:24:40.29205
will-the-fed-set-interest-rates-above-2pt25-after-their-scheduled-july-meeting,,,,,,1,1,309491.361345,138.681158,2022-07-27 08:00:00+08,2022-07-27 08:00:00+08,true,false,will-the-fed-set-interest-rates-above-2pt25-after-their-scheduled-july-meeting,will-the-fed-set-interest-rates-above-2pt25-after-their-scheduled-july-meeting,will-the-fed-set-interest-rates-above-2pt25-after-their-scheduled-july-meeting,will-the-fed-set-interest-rates-above-2pt25-after-their-scheduled-july-meeting,246546,0x9b6fb33000fc1ce2cfea7f7606458fa5de55cfa850f5a18c2bee4b5e97a41fb9,Will the Fed set interest rates above 2.25% (75 bps or more) after their scheduled July meeting?,will-the-fed-set-interest-rates-above-2pt25-after-their-scheduled-july-meeting,"[""Yes"", ""No""]","[""0.9999985414696615449647517071240132"", ""0.000001458530338455035248292875986848888""]",309491.361345,138.681158,true,true,2022-07-27 08:00:00+08,2022-06-15 04:39:45.109+08,2026-02-03 22:24:40.29205
will-the-fed-set-interest-rates-above-2pt00-after-their-scheduled-july-meeting,,,,,,1,1,72110.205955,80.790663,2022-07-27 08:00:00+08,2022-07-27 08:00:00+08,true,false,will-the-fed-set-interest-rates-above-2pt00-after-their-scheduled-july-meeting,will-the-fed-set-interest-rates-above-2pt00-after-their-scheduled-july-meeting,will-the-fed-set-interest-rates-above-2pt00-after-their-scheduled-july-meeting,will-the-fed-set-interest-rates-above-2pt00-after-their-scheduled-july-meeting,246528,0xb373ae00ee4f2b1617ebde91c2f2b7e69c5aa97a23d8a2744699e4f820f6091f,Will the Fed set interest rates above 2.00% (50 bps or more) after their scheduled July meeting?,will-the-fed-set-interest-rates-above-2pt00-after-their-scheduled-july-meeting,"[""Yes"", ""No""]","[""0.9999992124698905851921949325976182"", ""0.0000007875301094148078050674023817969789""]",72110.205955,80.790663,true,true,2022-07-27 08:00:00+08,2022-06-10 23:51:41.932+08,2026-02-03 22:24:40.29205
will-the-fed-increase-interest-rates-by-75-bps-after-their-september-meeting,,,,,,1,1,423473.422814,88.398546,2022-09-21 08:00:00+08,2022-09-21 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-75-bps-after-their-september-meeting,will-the-fed-increase-interest-rates-by-75-bps-after-their-september-meeting,will-the-fed-increase-interest-rates-by-75-bps-after-their-september-meeting,will-the-fed-increase-interest-rates-by-75-bps-after-their-september-meeting,246849,0xb9ba5452e141e2ca056cc1e909d704273eba37dcde4eb70ae86f20a902eb3bef,Will the Fed increase interest rates by 75 bps after their September meeting?,will-the-fed-increase-interest-rates-by-75-bps-after-their-september-meeting,"[""Yes"", ""No""]","[""0.9999987906161821258572216758585779"", ""0.000001209383817874142778324141422059021""]",423473.422814,88.398546,true,true,2022-09-21 08:00:00+08,2022-07-28 05:04:54.351+08,2026-02-03 22:24:40.29205
will-the-fed-increase-interest-rates-by-50-bps-after-their-september-meeting,,,,,,1,1,69236.984713,71.618464,2022-09-21 08:00:00+08,2022-09-21 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-50-bps-after-their-september-meeting,will-the-fed-increase-interest-rates-by-50-bps-after-their-september-meeting,will-the-fed-increase-interest-rates-by-50-bps-after-their-september-meeting,will-the-fed-increase-interest-rates-by-50-bps-after-their-september-meeting,246850,0xfb88b22e70fabdf91c1020f752ea4da8d278d22ff6bc54058453626bdd513c6d,Will the Fed increase interest rates by 50 bps after their September meeting?,will-the-fed-increase-interest-rates-by-50-bps-after-their-september-meeting,"[""Yes"", ""No""]","[""0.000000461117824324639690358408345223924"", ""0.9999995388821756753603096415916548""]",69236.984713,71.618464,true,true,2022-09-21 08:00:00+08,2022-07-28 05:25:55.666+08,2026-02-03 22:24:40.29205
will-the-fed-increase-interest-rates-by-100-bps-after-their-september-meeting,,,,,,1,1,25792.204752,43.718379,2022-09-21 08:00:00+08,2022-09-21 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-100-bps-after-their-september-meeting,will-the-fed-increase-interest-rates-by-100-bps-after-their-september-meeting,will-the-fed-increase-interest-rates-by-100-bps-after-their-september-meeting,will-the-fed-increase-interest-rates-by-100-bps-after-their-september-meeting,246851,0x6bcfad376b0836cdeea187c8578328e17511dd0295f1b6afa0b2fed368a29839,Will the Fed increase interest rates by 100 bps after their September meeting?,will-the-fed-increase-interest-rates-by-100-bps-after-their-september-meeting,"[""Yes"", ""No""]","[""0.0000003893321257514420398514682985193318"", ""0.9999996106678742485579601485317015""]",25792.204752,43.718379,true,true,2022-09-21 08:00:00+08,2022-07-28 07:25:50.673+08,2026-02-03 22:24:40.29205
will-the-fed-increase-interest-rates-by-25-bps-after-their-september-meeting,,,,,,1,1,1331.207661,33.344244,2022-09-21 08:00:00+08,2022-09-21 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-25-bps-after-their-september-meeting,will-the-fed-increase-interest-rates-by-25-bps-after-their-september-meeting,will-the-fed-increase-interest-rates-by-25-bps-after-their-september-meeting,will-the-fed-increase-interest-rates-by-25-bps-after-their-september-meeting,246853,0x8137d425a84134010f70af5c51198b3c0b0155c34125095d12e2a9b9da13e395,Will the Fed increase interest rates by 25 bps after their September meeting?,will-the-fed-increase-interest-rates-by-25-bps-after-their-september-meeting,"[""Yes"", ""No""]","[""0.000001954127394194497933117711152507373"", ""0.9999980458726058055020668822888475""]",1331.207661,33.344244,true,true,2022-09-21 08:00:00+08,2022-07-29 00:15:07.657+08,2026-02-03 22:24:40.29205
will-the-fed-increase-interest-rates-by-50-bps-after-its-november-meeting,,,,,,1,1,67577.605372,103.612524,2022-11-02 08:00:00+08,2022-11-02 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-50-bps-after-its-november-meeting,will-the-fed-increase-interest-rates-by-50-bps-after-its-november-meeting,will-the-fed-increase-interest-rates-by-50-bps-after-its-november-meeting,will-the-fed-increase-interest-rates-by-50-bps-after-its-november-meeting,247287,0xb6a679f45b3f61821bc0326a15114f9e5c9208650535b6f36a1e916880474ac4,Will the Fed increase interest rates by 50 bps after its November meeting?,will-the-fed-increase-interest-rates-by-50-bps-after-its-november-meeting,"[""Yes"", ""No""]","[""0.0000007343337741428537358541103249177013"", ""0.9999992656662258571462641458896751""]",67577.605372,103.612524,true,true,2022-11-02 08:00:00+08,2022-09-17 01:43:09.567+08,2026-02-03 22:24:40.29205
will-the-fed-increase-interest-rates-by-75-bps-after-its-november-meeting,,,,,,1,1,31605.235862,104.335576,2022-11-02 08:00:00+08,2022-11-02 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-75-bps-after-its-november-meeting,will-the-fed-increase-interest-rates-by-75-bps-after-its-november-meeting,will-the-fed-increase-interest-rates-by-75-bps-after-its-november-meeting,will-the-fed-increase-interest-rates-by-75-bps-after-its-november-meeting,247288,0x8fcf6358347279cc27e026b0b157301f555178231901f14ab11ff1f22c29d1b7,Will the Fed increase interest rates by 75 bps after its November meeting?,will-the-fed-increase-interest-rates-by-75-bps-after-its-november-meeting,"[""Yes"", ""No""]","[""0.9999973390120207877599188820745894"", ""0.000002660987979212240081117925410602516""]",31605.235862,104.335576,true,true,2022-11-02 08:00:00+08,2022-09-17 01:44:25.835+08,2026-02-03 22:24:40.29205
will-the-fed-increase-interest-rates-by-100-bps-after-its-november-meeting,,,,,,1,1,6572.699812,100.035027,2022-11-02 08:00:00+08,2022-11-02 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-100-bps-after-its-november-meeting,will-the-fed-increase-interest-rates-by-100-bps-after-its-november-meeting,will-the-fed-increase-interest-rates-by-100-bps-after-its-november-meeting,will-the-fed-increase-interest-rates-by-100-bps-after-its-november-meeting,247289,0x33dde7615c372a79eb91b500f56cbdc08df8d28f27c8f1217897829fb2aef901,Will the Fed increase interest rates by 100 bps after its November meeting?,will-the-fed-increase-interest-rates-by-100-bps-after-its-november-meeting,"[""Yes"", ""No""]","[""0.000002455204557310681948844820352962685"", ""0.999997544795442689318051155179647""]",6572.699812,100.035027,true,true,2022-11-02 08:00:00+08,2022-09-17 01:45:41.964+08,2026-02-03 22:24:40.29205
will-the-fed-increase-interest-rates-by-25-bps-after-its-november-meeting,,,,,,1,1,1511.479582,100.030028,2022-11-02 08:00:00+08,2022-11-02 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-25-bps-after-its-november-meeting,will-the-fed-increase-interest-rates-by-25-bps-after-its-november-meeting,will-the-fed-increase-interest-rates-by-25-bps-after-its-november-meeting,will-the-fed-increase-interest-rates-by-25-bps-after-its-november-meeting,247286,0x52187ffb78a55a8939fe5fa4620e3bc9aef5eed4fa3cabb18df8933ae75189c8,Will the Fed increase interest rates by 25 bps after its November meeting?,will-the-fed-increase-interest-rates-by-25-bps-after-its-november-meeting,"[""Yes"", ""No""]","[""0.000002517145941579280677121361711255926"", ""0.9999974828540584207193228786382887""]",1511.479582,100.030028,true,true,2022-11-02 08:00:00+08,2022-09-17 01:41:38.647+08,2026-02-03 22:24:40.29205
will-the-fed-increase-interest-rates-by-50-bps-after-its-december-meeting,,,,,,1,1,54734.010106,2427.116272,2022-12-14 08:00:00+08,2022-12-14 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-50-bps-after-its-december-meeting,will-the-fed-increase-interest-rates-by-50-bps-after-its-december-meeting,will-the-fed-increase-interest-rates-by-50-bps-after-its-december-meeting,will-the-fed-increase-interest-rates-by-50-bps-after-its-december-meeting,247565,0x5b4ea1b3517675ca61989a0ad80bc0a24ddb8a927ade83bd8f4885102c09f402,Will the Fed increase interest rates by 50 bps after its December meeting?,will-the-fed-increase-interest-rates-by-50-bps-after-its-december-meeting,"[""Yes"", ""No""]","[""0.9997124494799740586622350624124466"", ""0.0002875505200259413377649375875534464""]",54734.010106,2427.116272,true,true,2022-12-14 08:00:00+08,2022-10-14 02:25:46.176+08,2026-02-03 22:24:40.745608
will-the-fed-increase-interest-rates-by-75-bps-after-its-december-meeting,,,,,,1,1,35857.02918,100.130056,2022-12-14 08:00:00+08,2022-12-14 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-75-bps-after-its-december-meeting,will-the-fed-increase-interest-rates-by-75-bps-after-its-december-meeting,will-the-fed-increase-interest-rates-by-75-bps-after-its-december-meeting,will-the-fed-increase-interest-rates-by-75-bps-after-its-december-meeting,247577,0xfc26103ed2d7668fa4534120dc2bcdd7bafde187ae394c5e0c0c08e341e4878a,Will the Fed increase interest rates by 75 bps after its December meeting?,will-the-fed-increase-interest-rates-by-75-bps-after-its-december-meeting,"[""Yes"", ""No""]","[""0.00006817985304172593597989865240689375"", ""0.9999318201469582740640201013475931""]",35857.02918,100.130056,true,true,2022-12-14 08:00:00+08,,2026-02-03 22:24:40.745608
will-the-fed-increase-interest-rates-by-25-bps-after-its-december-meeting,,,,,,1,1,3784.137195,100.025106,2022-12-14 08:00:00+08,2022-12-14 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-25-bps-after-its-december-meeting,will-the-fed-increase-interest-rates-by-25-bps-after-its-december-meeting,will-the-fed-increase-interest-rates-by-25-bps-after-its-december-meeting,will-the-fed-increase-interest-rates-by-25-bps-after-its-december-meeting,247564,0x3f69fe47b662e18702bc763447f31d129719530a115c11bb6bcef84542a36d90,Will the Fed increase interest rates by 25 bps after its December meeting?,will-the-fed-increase-interest-rates-by-25-bps-after-its-december-meeting,"[""Yes"", ""No""]","[""0.0001122818838982837780618234622287632"", ""0.9998877181161017162219381765377712""]",3784.137195,100.025106,true,true,2022-12-14 08:00:00+08,2022-10-14 02:22:06.478+08,2026-02-03 22:24:40.745608
will-the-fed-increase-interest-rates-by-100-bps-after-its-december-meeting,,,,,,1,1,472.333058,100.010029,2022-12-14 08:00:00+08,2022-12-14 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-100-bps-after-its-december-meeting,will-the-fed-increase-interest-rates-by-100-bps-after-its-december-meeting,will-the-fed-increase-interest-rates-by-100-bps-after-its-december-meeting,will-the-fed-increase-interest-rates-by-100-bps-after-its-december-meeting,247578,0x8f520a87ba7fbddf5d701aa34817c5fabc944c91cc4c379118c05f368a762990,Will the Fed increase interest rates by 100 bps after its December meeting?,will-the-fed-increase-interest-rates-by-100-bps-after-its-december-meeting,"[""Yes"", ""No""]","[""0.00008509494838024185372244661831301223"", ""0.999914905051619758146277553381687""]",472.333058,100.010029,true,true,2022-12-14 08:00:00+08,2022-10-14 02:30:26.483+08,2026-02-03 22:24:40.745608
will-the-fed-increase-interest-rates-by-50-bps-after-its-february-meeting,,,,,,1,1,44782.055985,55.30542,2023-02-01 08:00:00+08,2023-02-01 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-50-bps-after-its-february-meeting,will-the-fed-increase-interest-rates-by-50-bps-after-its-february-meeting,will-the-fed-increase-interest-rates-by-50-bps-after-its-february-meeting,will-the-fed-increase-interest-rates-by-50-bps-after-its-february-meeting,248208,0x6a521500cd2c0494540dc059b3eb2f7fa5d2c91dc6f3756ba2aa7a3398aec42d,Will the Fed increase interest rates by 50 bps after its February meeting?,will-the-fed-increase-interest-rates-by-50-bps-after-its-february-meeting,"[""Yes"", ""No""]","[""0.000001812486942061523520344361786767144"", ""0.9999981875130579384764796556382132""]",44782.055985,55.30542,true,true,2023-02-01 08:00:00+08,2022-12-15 07:26:33.705+08,2026-02-03 22:24:40.745608
will-the-fed-increase-interest-rates-by-25-bps-after-its-february-meeting,,,,,,1,1,26746.534744,50.015038,2023-02-01 08:00:00+08,2023-02-01 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-25-bps-after-its-february-meeting,will-the-fed-increase-interest-rates-by-25-bps-after-its-february-meeting,will-the-fed-increase-interest-rates-by-25-bps-after-its-february-meeting,will-the-fed-increase-interest-rates-by-25-bps-after-its-february-meeting,248207,0x5ef7d98e2b55953be12acc6aa5c13129bfef55a0e48b14ac0f479e08981f9bd1,Will the Fed increase interest rates by 25 bps after its February meeting?,will-the-fed-increase-interest-rates-by-25-bps-after-its-february-meeting,"[""Yes"", ""No""]","[""0.9999975187944877779585848160437913"", ""0.000002481205512222041415183956208666719""]",26746.534744,50.015038,true,true,2023-02-01 08:00:00+08,2022-12-15 07:23:56.982+08,2026-02-03 22:24:40.745608
will-the-fed-increase-interest-rates-by-0-bps-after-its-february-meeting,,,,,,1,1,11578.306068,51.627491,2023-02-01 08:00:00+08,2023-02-01 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-0-bps-after-its-february-meeting,will-the-fed-increase-interest-rates-by-0-bps-after-its-february-meeting,will-the-fed-increase-interest-rates-by-0-bps-after-its-february-meeting,will-the-fed-increase-interest-rates-by-0-bps-after-its-february-meeting,248206,0x9412b855478d1dc1ba433a18de8bd082dc22b0c3a30c01f307016c2a07c11572,Will the Fed increase interest rates by 0 bps after its February meeting?,will-the-fed-increase-interest-rates-by-0-bps-after-its-february-meeting,"[""Yes"", ""No""]","[""0.0000007777373026389622226700214469472313"", ""0.9999992222626973610377773299785531""]",11578.306068,51.627491,true,true,2023-02-01 08:00:00+08,2022-12-15 07:18:31.537+08,2026-02-03 22:24:40.745608
will-the-fed-increase-interest-rates-by-75-bps-after-its-february-meeting,,,,,,1,1,5413.838178999999,50.010005,2023-02-01 08:00:00+08,2023-02-01 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-75-bps-after-its-february-meeting,will-the-fed-increase-interest-rates-by-75-bps-after-its-february-meeting,will-the-fed-increase-interest-rates-by-75-bps-after-its-february-meeting,will-the-fed-increase-interest-rates-by-75-bps-after-its-february-meeting,248209,0xc420b0080de735a6d244f694bd8c5331cd48e007aa774f25551f3afc8efb8383,Will the Fed increase interest rates by 75 bps after its February meeting?,will-the-fed-increase-interest-rates-by-75-bps-after-its-february-meeting,"[""Yes"", ""No""]","[""0.000002601882357381935668341308418742422"", ""0.9999973981176426180643316586915813""]",5413.838178999999,50.010005,true,true,2023-02-01 08:00:00+08,2022-12-15 07:28:06.317+08,2026-02-03 22:24:40.745608
will-the-fed-increase-interest-rates-by-25-bps-after-its-march-meeting,,,,,,1,1,173828.11650799998,25.005026,2023-03-22 08:00:00+08,2023-03-22 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-25-bps-after-its-march-meeting,will-the-fed-increase-interest-rates-by-25-bps-after-its-march-meeting,will-the-fed-increase-interest-rates-by-25-bps-after-its-march-meeting,will-the-fed-increase-interest-rates-by-25-bps-after-its-march-meeting,248566,0x02ba76b36ffb6ec21751d270905a642769d1508c102b1275ca3fa46abd3a2710,Will the Fed increase interest rates by 25 bps after its March meeting?,will-the-fed-increase-interest-rates-by-25-bps-after-its-march-meeting,"[""Yes"", ""No""]","[""1"", ""0""]",173828.11650799998,25.005026,true,true,2023-03-22 08:00:00+08,2023-02-02 05:56:33.094+08,2026-02-03 22:24:40.745608
will-the-fed-increase-interest-rates-by-50-bps-after-its-march-meeting,,,,,,1,1,131282.01265800002,25.000031,2023-03-22 08:00:00+08,2023-03-22 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-50-bps-after-its-march-meeting,will-the-fed-increase-interest-rates-by-50-bps-after-its-march-meeting,will-the-fed-increase-interest-rates-by-50-bps-after-its-march-meeting,will-the-fed-increase-interest-rates-by-50-bps-after-its-march-meeting,248565,0xf12d3e7a87e218e66d1442e2d5bc7a914845795c954ae76fbd2fd7303cc3b7df,Will the Fed increase interest rates by 50 bps after its March meeting?,will-the-fed-increase-interest-rates-by-50-bps-after-its-march-meeting,"[""Yes"", ""No""]","[""0"", ""1""]",131282.01265800002,25.000031,true,true,2023-03-22 08:00:00+08,2023-02-02 05:56:33.094+08,2026-02-03 22:24:40.745608
will-the-fed-increase-interest-rates-by-0-bps-after-its-march-meeting,,,,,,1,1,119684.59246,25.000019,2023-03-22 08:00:00+08,2023-03-22 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-0-bps-after-its-march-meeting,will-the-fed-increase-interest-rates-by-0-bps-after-its-march-meeting,will-the-fed-increase-interest-rates-by-0-bps-after-its-march-meeting,will-the-fed-increase-interest-rates-by-0-bps-after-its-march-meeting,248564,0x0ce5e4c60480605f22701180b8e9322952ca4075e321771eb756d53aed85e9a8,Will the Fed increase interest rates by 0 bps after its March meeting?,will-the-fed-increase-interest-rates-by-0-bps-after-its-march-meeting,"[""Yes"", ""No""]","[""0"", ""1""]",119684.59246,25.000019,true,true,2023-03-22 08:00:00+08,,2026-02-03 22:24:40.745608
will-the-fed-decrease-interest-rates-by-25-bps-after-its-march-meeting,,,,,,1,1,29991.057264,25.005003,2023-03-22 08:00:00+08,2023-03-22 08:00:00+08,true,false,will-the-fed-decrease-interest-rates-by-25-bps-after-its-march-meeting,will-the-fed-decrease-interest-rates-by-25-bps-after-its-march-meeting,will-the-fed-decrease-interest-rates-by-25-bps-after-its-march-meeting,will-the-fed-decrease-interest-rates-by-25-bps-after-its-march-meeting,248563,0xf7c7f26b211e1674fd0bba3011c93bdc926fe2e0ca958783bc7eb24b2dd08d0f,Will the Fed decrease interest rates by 25 bps after its March meeting?,will-the-fed-decrease-interest-rates-by-25-bps-after-its-march-meeting,"[""Yes"", ""No""]","[""0"", ""1""]",29991.057264,25.005003,true,true,2023-03-22 08:00:00+08,,2026-02-03 22:24:40.745608
will-the-fed-increase-interest-rates-by-25-bps-after-its-may-meeting,,,,,,1,1,161929.810726,0.005,2023-05-02 08:00:00+08,2023-05-02 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-25-bps-after-its-may-meeting,will-the-fed-increase-interest-rates-by-25-bps-after-its-may-meeting,will-the-fed-increase-interest-rates-by-25-bps-after-its-may-meeting,will-the-fed-increase-interest-rates-by-25-bps-after-its-may-meeting,249498,0x9876cd5626a39e33e073159b813199f48ee860c8279f67244ee085dc7a9f0b41,Will the Fed increase interest rates by 25 bps after its May meeting?,will-the-fed-increase-interest-rates-by-25-bps-after-its-may-meeting,"[""Yes"", ""No""]","[""1"", ""0""]",161929.810726,0.005,true,true,2023-05-02 08:00:00+08,2023-03-23 02:52:00.649+08,2026-02-03 22:24:41.744936
will-the-fed-increase-interest-rates-by-0-bps-after-its-may-meeting,,,,,,1,1,59840.957104,0.0,2023-05-02 08:00:00+08,2023-05-02 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-0-bps-after-its-may-meeting,will-the-fed-increase-interest-rates-by-0-bps-after-its-may-meeting,will-the-fed-increase-interest-rates-by-0-bps-after-its-may-meeting,will-the-fed-increase-interest-rates-by-0-bps-after-its-may-meeting,249497,0xe83e0658c0c1cdfc4e2e4a82128307cc9b4c2cd0239c321f5a8f8a5ec38ae6b9,Will the Fed increase interest rates by 0 bps after its May meeting?,will-the-fed-increase-interest-rates-by-0-bps-after-its-may-meeting,"[""Yes"", ""No""]","[""0"", ""1""]",59840.957104,0.0,true,true,2023-05-02 08:00:00+08,2023-03-23 02:49:56.845+08,2026-02-03 22:24:41.744936
will-the-fed-increase-interest-rates-by-50-bps-after-its-may-meeting,,,,,,1,1,17386.70661,0.0,2023-05-02 08:00:00+08,2023-05-02 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-50-bps-after-its-may-meeting,will-the-fed-increase-interest-rates-by-50-bps-after-its-may-meeting,will-the-fed-increase-interest-rates-by-50-bps-after-its-may-meeting,will-the-fed-increase-interest-rates-by-50-bps-after-its-may-meeting,249499,0x50555c7f34fc16f03d84dd3c5f416506e53455515a8ca82c0fa90a2f8cacb5d3,Will the Fed increase interest rates by 50 bps after its May meeting?,will-the-fed-increase-interest-rates-by-50-bps-after-its-may-meeting,"[""Yes"", ""No""]","[""0"", ""1""]",17386.70661,0.0,true,true,2023-05-02 08:00:00+08,2023-03-23 02:52:58.337+08,2026-02-03 22:24:41.744936
will-the-fed-decrease-interest-rates-by-25-bps-after-its-may-meeting,,,,,,1,1,9782.958393,638.299,2023-05-02 08:00:00+08,2023-05-02 08:00:00+08,true,false,will-the-fed-decrease-interest-rates-by-25-bps-after-its-may-meeting,will-the-fed-decrease-interest-rates-by-25-bps-after-its-may-meeting,will-the-fed-decrease-interest-rates-by-25-bps-after-its-may-meeting,will-the-fed-decrease-interest-rates-by-25-bps-after-its-may-meeting,249495,0xfe19e1af4350a0bbed71a3805badb5b661c0598321d983b1f2e7066c7261a83d,Will the Fed decrease interest rates by 25 bps after its May meeting?,will-the-fed-decrease-interest-rates-by-25-bps-after-its-may-meeting,"[""Yes"", ""No""]","[""0"", ""1""]",9782.958393,638.299,true,true,2023-05-02 08:00:00+08,2023-03-23 02:47:21.113+08,2026-02-03 22:24:41.744936
will-the-fed-decrease-interest-rates-by-25-bps-after-its-june-meeting,,,,,,1,1,4482.123813,973.09,2023-06-12 08:00:00+08,2023-06-12 08:00:00+08,true,false,will-the-fed-decrease-interest-rates-by-25-bps-after-its-june-meeting,will-the-fed-decrease-interest-rates-by-25-bps-after-its-june-meeting,will-the-fed-decrease-interest-rates-by-25-bps-after-its-june-meeting,will-the-fed-decrease-interest-rates-by-25-bps-after-its-june-meeting,250699,0x2edbdabce90c3dfa1125836396c80762fa3bf09eaf5e611e4a2fd4a13ce81c25,Will the Fed decrease interest rates by 25 bps after its June meeting?,will-the-fed-decrease-interest-rates-by-25-bps-after-its-june-meeting,"[""Yes"", ""No""]","[""0"", ""1""]",4482.123813,973.09,true,true,2023-06-12 08:00:00+08,2023-05-03 23:09:15.984+08,2026-02-03 22:24:42.630288
will-the-fed-increase-interest-rates-by-0-bps-after-its-june-meeting,,,,,,1,1,243878.27321299998,0.0,2023-06-13 08:00:00+08,2023-06-13 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-0-bps-after-its-june-meeting,will-the-fed-increase-interest-rates-by-0-bps-after-its-june-meeting,will-the-fed-increase-interest-rates-by-0-bps-after-its-june-meeting,will-the-fed-increase-interest-rates-by-0-bps-after-its-june-meeting,250703,0xdcb247a07c561e4d960cd5bd9346bfcd205a9ae6557263b390e93f9e90ca56ee,Will the Fed increase interest rates by 0 bps after its June meeting?,will-the-fed-increase-interest-rates-by-0-bps-after-its-june-meeting,"[""Yes"", ""No""]","[""1"", ""0""]",243878.27321299998,0.0,true,true,2023-06-13 08:00:00+08,,2026-02-03 22:24:42.630288
will-the-fed-increase-interest-rates-by-25-bps-after-its-june-meeting,,,,,,1,1,141462.927508,0.0,2023-06-13 08:00:00+08,2023-06-13 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-25-bps-after-its-june-meeting,will-the-fed-increase-interest-rates-by-25-bps-after-its-june-meeting,will-the-fed-increase-interest-rates-by-25-bps-after-its-june-meeting,will-the-fed-increase-interest-rates-by-25-bps-after-its-june-meeting,250704,0x814f5f4ed96cc3666fc05923f42bb1fd7f9c436dfc923d06a624904bbe0b05f8,Will the Fed increase interest rates by 25 bps after its June meeting?,will-the-fed-increase-interest-rates-by-25-bps-after-its-june-meeting,"[""Yes"", ""No""]","[""0"", ""1""]",141462.927508,0.0,true,true,2023-06-13 08:00:00+08,2023-05-03 23:10:57.712+08,2026-02-03 22:24:42.630288
will-the-fed-increase-interest-rates-by-50-bps-after-its-june-meeting,,,,,,1,1,6377.5,38.66,2023-06-13 08:00:00+08,2023-06-13 08:00:00+08,true,false,will-the-fed-increase-interest-rates-by-50-bps-after-its-june-meeting,will-the-fed-increase-interest-rates-by-50-bps-after-its-june-meeting,will-the-fed-increase-interest-rates-by-50-bps-after-its-june-meeting,will-the-fed-increase-interest-rates-by-50-bps-after-its-june-meeting,250705,0x2d6ed33630ad4931ed6d9134b3addb84c7725564160d5888172ac366b2add59a,Will the Fed increase interest rates by 50 bps after its June meeting?,will-the-fed-increase-interest-rates-by-50-bps-after-its-june-meeting,"[""Yes"", ""No""]","[""0"", ""1""]",6377.5,38.66,true,true,2023-06-13 08:00:00+08,,2026-02-03 22:24:42.630288
