snapshot_ts,ticker,car_63d,car_sign_consistency,car_acceleration,expected_bps,sora_level_t2,reit_index_lag_21d_return,reit_index_lag_63d_return,reit_index_vol_21d,reit_index_vol_63d,reit_index_drawdown_63d,is_A17U,is_AJBU,is_BTOU,is_BUOU,is_C38U,is_CMOU,is_J69U,is_M1GU,is_M44U,is_ME8U,is_N2IU,is_OXMU,is_T82U,y_true
2023-04-25,BUOU,0.0017716549,-0.00012041222,0.0010225222,-0.0027494146,-2.3459172e-05,0.00015411738,-0.00034698553,-0.00052971335,-0.0006954553,-0.00042601427,0.0,0.0,0.0022636093,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.00070957467,0.0,-0.00504157828549244
2023-04-27,M1GU,0.0017716549,-0.00012041222,0.0010225222,-0.0027494146,-2.3459172e-05,0.00015411738,-0.00034698553,-0.00052971335,-0.0006954553,-0.00042601427,0.0,0.0,0.0022636093,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.00070957467,0.0,-0.014239760333989993
2023-05-02,M44U,0.0017435807,-0.00012041222,0.00097473623,-0.0027494146,-2.3459172e-05,0.00015411738,-0.00034425617,-0.00046655064,-0.0006866046,-0.00042601427,0.0,0.0,0.002264727,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.00070957467,0.0,-0.019165325128136894
2023-05-03,J69U,0.0017137013,-0.00012041222,0.001022718,-0.002738899,-2.3459172e-05,0.00018653572,-0.00034698553,-0.0004934222,-0.0007169223,-0.00042601427,0.0,0.0,0.0022636093,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.00070957467,0.0,0.0069578466654252845
2023-05-08,T82U,0.001343022,-0.00012041222,0.0010224009,-0.0023128726,5.5589197e-05,4.05222e-05,-0.00032107177,0.00016632126,-0.00064981135,-5.2927884e-05,0.0,0.0,0.0011496898,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.00070957467,0.0,-0.035744057957472444
2023-05-24,BUOU,0.001204966,-5.5582746e-05,0.001022718,-0.002244085,-2.3459172e-05,-0.000111870715,-0.00031713332,0.00011045573,-0.0003045981,-0.00044931952,0.0,0.0,0.0013911851,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.0008067478,0.0,0.037738495115637816
2023-05-25,CMOU,-0.0092529245,0.0001128734,0.001847831,-0.010949195,0.0005866495,-0.0014666074,-0.0004322246,-0.004217747,-0.0036401835,-0.002357001,0.0,0.0,0.0021856402,0.0,0.0,-0.0037819226,0.0,0.0,0.0,0.0,0.0,0.0003326857,0.0,-0.07634642760662226
2023-05-29,CMOU,-0.00925977,0.0001128734,0.0005573855,-0.011061951,0.0005866495,-0.00054055033,-0.00041256798,-0.004217747,-0.0037304682,-0.0022962168,0.0,0.0,0.0026436136,0.0,0.0,-0.0037819226,0.0,0.0,0.0,0.0,0.0,0.000368545,0.0,-0.04366546038487165
2023-05-30,J69U,0.001204966,-5.5582746e-05,0.001022718,-0.0025166774,-2.3459172e-05,-0.000111870715,-0.00031713332,-0.00048937614,-0.0003045981,-0.00044931952,0.0,0.0,0.0022636093,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.0008067478,0.0,0.04009956651570437
2023-05-30,OXMU,0.02109266,0.0016126649,0.0020884173,-0.012560513,0.00056764577,-0.0008459749,-0.009305908,-0.007942834,-0.0026562486,-0.006627927,0.0,0.0,0.0018396544,0.0,0.0,0.00015226753,0.0,0.0,0.0,0.0,0.0,-0.0076910704,0.0,-0.14153432889062878
2023-05-31,OXMU,0.02099209,0.0016126649,0.0022398215,-0.0125107765,0.00056764577,-0.0008459749,-0.009305908,-0.007942834,-0.0026562486,-0.006627927,0.0,0.0,0.0017390844,0.0,0.0,0.00015226753,0.0,0.0,0.0,0.0,0.0,-0.0076910704,0.0,-0.04833980091420618
2023-06-01,BTOU,0.022301506,-1.9696035e-05,0.0010275644,-0.01806301,-0.001723275,-0.00054055033,-0.012348135,-0.009376038,-0.006644657,-0.006922622,0.0,0.0,-0.02852433,0.0,0.0,0.00019077008,0.0,0.0,0.0,0.0,0.0,0.00028434023,0.0,0.010015249334224931
2023-06-01,M44U,0.001204966,-0.00012041222,0.001022718,-0.002490493,-2.3459172e-05,-0.000111870715,-0.00031713332,-0.0004769154,-0.0003045981,-0.00042313515,0.0,0.0,0.0022636093,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.0008067478,0.0,-0.004996992745485877
2023-06-09,AJBU,0.0012516343,-0.00012041222,0.001970699,-0.002462469,-2.3459172e-05,-0.0010552208,-0.00033678993,-0.0004769154,-0.0003045981,-0.00048391958,0.0,0.0,0.002264727,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.0008067478,0.0,0.02883079125638326
2023-06-09,BUOU,0.001204966,-0.00012041222,0.002018485,-0.002462469,-2.3459172e-05,-0.0010552208,-0.00033678993,-0.0004769154,-0.0003045981,-0.00048391958,0.0,0.0,0.0022636093,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.0008067478,0.0,0.005678235911819769
2023-06-12,ME8U,0.001204966,-5.5582746e-05,0.0015384625,-0.002504564,-2.3459172e-05,-0.00059788756,-0.00033678993,-0.00048937614,-0.0003045981,-0.00047150406,0.0,0.0,0.0022636093,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.0008067478,0.0,-0.00424263846139699
2023-06-13,ME8U,0.001204966,-5.5582746e-05,0.0015384625,-0.002504564,-2.3459172e-05,-0.00059788756,-0.00033678993,-0.00048937614,-0.0003045981,-0.00047150406,0.0,0.0,0.0022636093,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.0008067478,0.0,-0.001731621727861652
2023-06-20,N2IU,0.000665016,-5.5582746e-05,0.0010222049,-0.0024557011,-0.00014296515,0.00016253945,-0.00034194614,-0.00042991468,-0.0003299045,-7.874196e-05,0.0,0.0,0.0022636093,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.0007514107,0.0,-0.018605640020695147
2023-06-20,T82U,0.00057442836,0.0001128734,0.0010222049,-0.0023873756,-0.00014296515,0.00016253945,-0.00034194614,-0.00042991468,-0.00028461072,-7.874196e-05,0.0,0.0,0.0023147664,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.00050876534,0.0,-0.04046536312841369
2023-06-27,A17U,0.0011981068,-0.00012041222,0.0010225222,-0.0025724354,-2.3459172e-05,4.894427e-05,-0.00031603238,-0.0004773655,-0.00032172925,-0.00042313515,0.0,0.0,0.0022636093,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.0007514107,0.0,0.0005085675180651651
2023-06-28,CMOU,-0.0093468465,0.0001128734,0.0008973004,-0.009821428,-2.3459172e-05,0.00019495779,-0.0004373808,-0.0004724395,-0.0023884007,-0.0013171415,0.0,0.0,0.0021856402,0.0,0.0,-0.0037819226,0.0,0.0,0.0,0.0,0.0,0.00032395037,0.0,0.01026532468987728
2023-06-30,CMOU,-0.002071254,-5.5582746e-05,0.0010540659,-0.008507482,-2.3459172e-05,0.00019495779,-0.0004373808,-0.0004724395,0.0002967865,-0.0013171415,0.0,0.0,0.002179777,0.0,0.0,-0.0037819226,0.0,0.0,0.0,0.0,0.0,0.00056659576,0.0,-0.10141376158581716
2023-06-30,T82U,0.0010170616,0.0001128734,0.0010225222,-0.002530294,-2.3459172e-05,0.00019495779,-0.00034194614,-0.00048982626,-0.0003060777,-0.00044931952,0.0,0.0,0.0023147664,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.00050876534,0.0,-0.01786782804183503
2023-07-10,AJBU,0.0011935906,-0.00012041222,0.000974419,-0.0025724354,-0.00010168782,0.00019495779,-0.00034194614,-0.00043809257,-0.0003513715,-0.00042313515,0.0,0.0,0.002264727,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.0007514107,0.0,-0.00973018744022907
2023-07-11,A17U,0.0011683892,-0.00012041222,0.0010222049,-0.002582951,-0.00010168782,0.00016253945,-0.00034194614,-0.00043809257,-0.0003299045,-0.00042313515,0.0,0.0,0.0022636093,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.0007514107,0.0,0.02586361377307757
2023-07-12,OXMU,-0.01353275,-0.001655083,0.0005204273,-0.014628381,-0.00029112276,0.00035791233,-0.00045153784,-0.001603684,-0.002754553,-0.0022700322,0.0,0.0,0.0022950328,0.0,0.0,0.00015226753,0.0,0.0,0.0,0.0,0.0,-0.009816061,0.0,-0.20188767918494532
2023-07-19,T82U,0.0002934056,0.0001128734,0.001023644,-0.0024292115,-0.00014296515,0.00015411738,-0.00034194614,-0.0004011591,-0.0001939983,0.00017356791,0.0,0.0,0.0023147664,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.0004669293,0.0,-0.026999914937519277
2023-07-20,C38U,0.0003869566,-0.00012041222,0.001023644,-0.002471353,5.5589197e-05,0.00015411738,-0.00034194614,-0.00038869836,-0.00020182336,0.00020226114,0.0,0.0,0.0020221141,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.00070957467,0.0,-0.0023135540898150675
2023-07-25,BUOU,0.00032408175,-0.00012041222,0.0010239611,-0.002471353,-2.3459172e-05,0.00015411738,-0.00034194614,-0.00044860988,-0.0002392921,0.00019975228,0.0,0.0,0.0022636093,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.00070957467,0.0,-0.025538868857493638
2023-07-26,M1GU,0.00038399326,-5.5582746e-05,0.001023644,-0.0024975373,-0.00014296515,0.00015411738,-0.00034194614,-0.0004011591,-0.0002392921,0.00017356791,0.0,0.0,0.0022636093,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.00070957467,0.0,-0.07960150757632764
2023-08-10,BTOU,0.0048740995,-1.9696035e-05,-0.027166521,-0.020088013,-0.0025929955,0.0047072577,-0.005607937,-0.004736786,-0.008536702,0.002619706,0.0,0.0,-0.028480595,0.0,0.0,0.00034651926,0.0,0.0,0.0,0.0,0.0,0.00023869985,0.0,-0.3175831308713659
2023-08-15,ME8U,0.001889987,-5.5582746e-05,0.0020181679,-0.0026936932,-0.00014296515,-0.0010255877,-0.00034072838,-0.00044597144,-0.0006505647,-0.00051298307,0.0,0.0,0.0022636093,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.0007263355,0.0,0.048968551585457945
2023-08-17,CMOU,0.0008554015,-0.00012041222,0.0020497118,-0.005868146,-0.00014296515,-0.0010255877,-0.0003226329,-0.00039961713,-0.00022770555,-0.0004867987,0.0,0.0,0.0021344833,0.0,0.0,-0.006241445,0.0,0.0,0.0,0.0,0.0,0.000555019,0.0,-0.17959898267566268
2023-08-28,J69U,0.0014922149,-0.00012041222,0.002017467,-0.0026272386,-0.00014296515,-0.00085687253,-0.00034072838,-0.0005633378,-0.00033124923,-0.0004867987,0.0,0.0,0.0022636093,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.0007263355,0.0,0.007129283040769419
2023-08-28,ME8U,0.0014922149,-5.5582746e-05,0.002017467,-0.0026534232,-0.00014296515,-0.00085687253,-0.00034072838,-0.00057579856,-0.00033124923,-0.00051298307,0.0,0.0,0.0022636093,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.0007263355,0.0,0.028922216155769603
2023-08-29,AJBU,0.0014922149,-0.00012041222,0.002017467,-0.0026272386,-0.00014296515,-0.00085687253,-0.00034072838,-0.0005633378,-0.00033124923,-0.0004867987,0.0,0.0,0.0022636093,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.0007263355,0.0,0.020138081439035012
2023-09-04,C38U,0.0008428685,-5.5582746e-05,0.001022718,-0.0017101773,-2.3459172e-05,-8.2237515e-05,-0.00034086814,-0.00050588296,-0.00033124923,-0.00038571775,0.0,0.0,0.0022636093,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.0007263355,0.0,-0.0053463224508880115
2023-09-04,N2IU,0.0008428685,0.0001128734,0.001022718,-0.0016418514,-2.3459172e-05,-8.2237515e-05,-0.00034086814,-0.00050588296,-0.00033124923,-0.00038571775,0.0,0.0,0.0022694727,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.00048369012,0.0,-0.024747246279827415
2023-09-06,M44U,0.000816263,-0.00012041222,0.001022718,-0.0017105985,-2.3459172e-05,-9.071839e-06,-0.00034086814,-0.0004934222,-0.00035120387,-0.00035953338,0.0,0.0,0.0022636093,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.0007263355,0.0,0.038969070155581126
2023-09-12,ME8U,-7.367633e-05,-9.000334e-05,0.0010253751,0.00080554734,-2.3459172e-05,2.331796e-05,-0.00035006294,-0.00021636902,-0.00014899136,-0.00036690946,0.0,0.0,0.0013182911,0.0,0.0,0.0001324489,0.0,0.0,0.0,0.0,0.0,-0.00011854494,0.0,0.016250072799480014
2023-09-15,A17U,-0.00016221787,-9.000334e-05,0.0010253751,0.0008983181,-2.3459172e-05,0.00017430945,-0.00037597673,-0.00043452875,-0.00032739117,-0.00036690946,0.0,0.0,0.001427371,0.0,0.0,0.0001324489,0.0,0.0,0.0,0.0,0.0,3.9627812e-05,0.0,0.015563092214482543
2023-09-26,BTOU,0.075633734,7.78023e-05,0.0022717146,-0.017253745,-0.00032935676,-0.00049808377,-0.012796894,-0.0061354344,0.0067274156,-0.008143827,0.0,0.0,-0.015597567,0.0,0.0,0.00019077008,0.0,0.0,0.0,0.0,0.0,0.00021924572,0.0,0.21941466520580827
2023-09-26,M44U,0.0012250288,-0.00012041222,0.00048775165,-0.0024891342,-2.3459172e-05,-6.940412e-05,-0.0003364369,-0.0004769154,-0.00032455273,8.6083695e-05,0.0,0.0,0.002264727,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.0008067478,0.0,-0.006225560591793314
2023-09-26,T82U,0.0011783604,0.0001128734,0.0005355375,-0.0024469928,-2.3459172e-05,-6.940412e-05,-0.0003364369,-0.00048937614,-0.00032455273,5.989933e-05,0.0,0.0,0.0022694727,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.00056410243,0.0,-0.012789198887654053
2023-10-05,CMOU,-0.0066734524,-5.5582746e-05,0.00044140764,-0.018409846,-0.0006105298,0.002680572,-0.00011423453,-0.0019980376,-0.003573409,-0.0012787599,0.0,0.0,0.001766337,0.0,0.0,-0.0037819226,0.0,0.0,0.0,0.0,0.0,0.0005753311,0.0,0.05004664932492024
2023-10-05,T82U,0.0012039805,0.0001128734,0.00061696314,-0.002571755,-0.00014296515,-0.0005390623,-1.879989e-05,-0.00042991468,-0.000109155924,0.00056813715,0.0,0.0,0.0018560326,0.0,0.0,0.00044674106,0.0,0.0,0.0,0.0,0.0,0.00048369012,0.0,0.005426838983892915
2023-10-17,BTOU,0.16654299,2.2919907e-05,0.012334264,0.009021635,-0.00029133866,0.01178616,0.07066845,-0.008688121,0.0027322045,-0.0068594515,0.0,0.0,-0.0072021885,0.0,0.0,0.0009117872,0.0,0.0,0.0,0.0,0.0,1.3203415e-05,0.0,0.6481059935721858
2023-10-17,J69U,-0.0023696166,-9.000334e-05,0.00053645467,0.0009773383,8.336584e-05,-0.0004939303,0.0015328964,-5.248294e-07,-3.200319e-06,0.00067375065,0.0,0.0,0.0010139309,0.0,0.0,0.0001324489,0.0,0.0,0.0,0.0,0.0,-7.594674e-05,0.0,0.0011440344610144293
2023-10-18,M44U,-0.0038470973,-9.000334e-05,0.0005254387,-0.00063713203,0.00013500523,-0.0005390623,0.0027188936,0.00024267107,-0.00036048365,0.0023733606,0.0,0.0,0.00065090077,0.0,0.0,0.00025694462,0.0,0.0,0.0,0.0,0.0,0.00032947128,0.0,-0.008074926198838463
2023-10-23,C38U,-0.0058737374,-0.0028461525,0.0005260357,0.0013480338,0.00013500523,-0.0004939303,0.0034296997,-0.00051445654,-0.00010623147,0.004559634,0.0,0.0,0.00039456296,0.0,0.0,0.0001324489,0.0,0.0,0.0,0.0,0.0,-7.594674e-05,0.0,0.03044753154226
