snapshot_ts,parent_event_id,fomc_decision_date,market_type,is_sparse_ctf,days_to_next_fomc,expected_bps,p_no_change,margin_over_second,n_brackets,modal_prob,modal_outcome_bps,modal_direction,distance_from_uniform
2025-09-20,27824,2025-10-29,CTF,False,39,-23.55,0.1,0.76,4,0.86,-25.0,cut,0.61
2025-09-21,27824,2025-10-29,CTF,False,38,-23.3369,0.1,0.75,4,0.85,-25.0,cut,0.6
2025-09-22,27824,2025-10-29,CTF,False,37,-23.225,0.1,0.75,4,0.85,-25.0,cut,0.6
2025-09-23,27824,2025-10-29,CTF,False,36,-22.575,0.13,0.7,4,0.83,-25.0,cut,0.58
2025-09-24,27824,2025-10-29,CTF,False,35,-22.375,0.12,0.7,4,0.82,-25.0,cut,0.57
2025-09-25,27824,2025-10-29,CTF,False,34,-22.475,0.13,0.69,4,0.82,-25.0,cut,0.57
2025-09-26,27824,2025-10-29,CTF,False,33,-21.775,0.17,0.63,4,0.8,-25.0,cut,0.55
2025-09-27,27824,2025-10-29,CTF,False,32,-21.725,0.15,0.65,4,0.8,-25.0,cut,0.55
2025-09-28,27824,2025-10-29,CTF,False,31,-21.925,0.15,0.66,4,0.81,-25.0,cut,0.56
2025-09-29,27824,2025-10-29,CTF,False,30,-21.925,0.16,0.65,4,0.81,-25.0,cut,0.56
2025-09-30,27824,2025-10-29,CTF,False,29,-21.725,0.16,0.65,4,0.81,-25.0,cut,0.56
2025-10-01,27824,2025-10-29,CTF,False,28,-22.9797,0.11,0.74,4,0.85,-25.0,cut,0.6
2025-10-02,27824,2025-10-29,CTF,False,27,-24.5,0.06,0.85,4,0.91,-25.0,cut,0.66
2025-10-03,27824,2025-10-29,CTF,False,26,-24.3,0.07,0.83,4,0.9,-25.0,cut,0.65
2025-10-04,27824,2025-10-29,CTF,False,25,-24.075,0.07,0.83,4,0.9,-25.0,cut,0.65
2025-10-05,27824,2025-10-29,CTF,False,24,-24.0,0.07,0.82,4,0.89,-25.0,cut,0.64
2025-10-06,27824,2025-10-29,CTF,False,23,-23.975,0.08,0.82,4,0.9,-25.0,cut,0.65
2025-10-07,27824,2025-10-29,CTF,False,22,-23.8,0.08,0.82,4,0.9,-25.0,cut,0.65
2025-10-08,27824,2025-10-29,CTF,False,21,-23.3,0.09,0.79,4,0.88,-25.0,cut,0.63
2025-10-09,27824,2025-10-29,CTF,False,20,-23.675,0.08,0.82,4,0.9,-25.0,cut,0.65
2025-10-10,27824,2025-10-29,CTF,False,19,-23.5276,0.07,0.83,4,0.9,-25.0,cut,0.65
2025-10-11,27824,2025-10-29,CTF,False,18,-24.35,0.06,0.85,4,0.91,-25.0,cut,0.66
2025-10-12,27824,2025-10-29,CTF,False,17,-24.375,0.06,0.84,4,0.9,-25.0,cut,0.65
2025-10-13,27824,2025-10-29,CTF,False,16,-24.525,0.06,0.86,4,0.92,-25.0,cut,0.67
2025-10-14,27824,2025-10-29,CTF,False,15,-24.425,0.05,0.87,4,0.92,-25.0,cut,0.67
2025-10-15,27824,2025-10-29,CTF,False,14,-24.425,0.04,0.89,4,0.93,-25.0,cut,0.68
2025-10-16,27824,2025-10-29,CTF,False,13,-24.725,0.033,0.917,4,0.95,-25.0,cut,0.7
2025-10-17,27824,2025-10-29,CTF,False,12,-25.4079,0.026955,0.900841,4,0.94,-25.0,cut,0.69
2025-10-18,27824,2025-10-29,CTF,False,11,-24.875,0.025,0.911,4,0.94,-25.0,cut,0.69
2025-10-19,27824,2025-10-29,CTF,False,10,-25.0472,0.026,0.923057,4,0.95,-25.0,cut,0.7
2025-10-20,27824,2025-10-29,CTF,False,9,-24.975,0.025318,0.924,4,0.95,-25.0,cut,0.7
2025-10-21,27824,2025-10-29,CTF,False,8,-24.825,0.025,0.935,4,0.96,-25.0,cut,0.71
2025-10-22,27824,2025-10-29,CTF,False,7,-24.8,0.022,0.938,4,0.96,-25.0,cut,0.71
2025-10-23,27824,2025-10-29,CTF,False,6,-24.7,0.024,0.937,4,0.961,-25.0,cut,0.711
2025-10-24,27824,2025-10-29,CTF,False,5,-24.775,0.023,0.937,4,0.96,-25.0,cut,0.71
2025-10-25,27824,2025-10-29,CTF,False,4,-24.85,0.014,0.963,4,0.977,-25.0,cut,0.727
2025-10-26,27824,2025-10-29,CTF,False,3,-24.875,0.009,0.973,4,0.982,-25.0,cut,0.732
2025-10-27,27824,2025-10-29,CTF,False,2,-24.925,0.009,0.975,4,0.984,-25.0,cut,0.734
2025-10-28,27824,2025-10-29,CTF,False,1,-24.775,0.012,0.972,4,0.984,-25.0,cut,0.734
2025-10-29,27824,2025-10-29,CTF,False,0,-24.9292,0.012,0.967,4,0.979,-25.0,cut,0.729
2025-10-30,35090,2025-12-10,CTF,False,41,-17.9,0.3,0.38,4,0.68,-25.0,cut,0.43
2025-10-31,35090,2025-12-10,CTF,False,40,-19.0,0.26,0.45,4,0.71,-25.0,cut,0.46
2025-11-01,35090,2025-12-10,CTF,False,39,-16.975,0.33,0.32,4,0.65,-25.0,cut,0.4
2025-11-02,35090,2025-12-10,CTF,False,38,-17.55,0.3,0.37,4,0.67,-25.0,cut,0.42
2025-11-03,35090,2025-12-10,CTF,False,37,-17.825,0.31,0.36,4,0.67,-25.0,cut,0.42
2025-11-04,35090,2025-12-10,CTF,False,36,-17.75,0.3,0.37,4,0.67,-25.0,cut,0.42
2025-11-05,35090,2025-12-10,CTF,False,35,-18.125,0.27,0.41,4,0.68,-25.0,cut,0.43
2025-11-06,35090,2025-12-10,CTF,False,34,-16.675,0.32,0.32,4,0.64,-25.0,cut,0.39
2025-11-07,35090,2025-12-10,CTF,False,33,-18.95,0.24,0.49,4,0.73,-25.0,cut,0.48
2025-11-08,35090,2025-12-10,CTF,False,32,-18.35,0.27,0.43,4,0.7,-25.0,cut,0.45
2025-11-09,35090,2025-12-10,CTF,False,31,-18.6,0.26,0.45,4,0.71,-25.0,cut,0.46
2025-11-10,35090,2025-12-10,CTF,False,30,-19.275,0.24,0.49,4,0.73,-25.0,cut,0.48
2025-11-11,35090,2025-12-10,CTF,False,29,-18.475,0.28,0.41,4,0.69,-25.0,cut,0.44
2025-11-12,35090,2025-12-10,CTF,False,28,-19.075,0.26,0.46,4,0.72,-25.0,cut,0.47
2025-11-13,35090,2025-12-10,CTF,False,27,-16.9,0.329792,0.310208,4,0.64,-25.0,cut,0.39
2025-11-14,35090,2025-12-10,CTF,False,26,-13.95,0.44,0.09,4,0.53,-25.0,cut,0.28
2025-11-15,35090,2025-12-10,CTF,False,25,-12.525,0.52,0.05,4,0.52,0.0,hold,0.27
2025-11-16,35090,2025-12-10,CTF,False,24,-12.625,0.51,0.04,4,0.51,0.0,hold,0.26
2025-11-17,35090,2025-12-10,CTF,False,23,-12.425,0.51,0.05,4,0.51,0.0,hold,0.26
2025-11-18,35090,2025-12-10,CTF,False,22,-11.575,0.54,0.11,4,0.54,0.0,hold,0.29
2025-11-19,35090,2025-12-10,CTF,False,21,-13.675,0.45,0.06,4,0.51,-25.0,cut,0.26
2025-11-20,35090,2025-12-10,CTF,False,20,-8.5,0.67,0.36,4,0.67,0.0,hold,0.42
2025-11-21,35090,2025-12-10,CTF,False,19,-8.825,0.65,0.32,4,0.65,0.0,hold,0.4
2025-11-22,35090,2025-12-10,CTF,False,18,-16.825,0.32,0.32,4,0.64,-25.0,cut,0.39
2025-11-23,35090,2025-12-10,CTF,False,17,-17.075,0.32,0.33,4,0.65,-25.0,cut,0.4
2025-11-24,35090,2025-12-10,CTF,False,16,-18.35,0.29,0.41,4,0.7,-25.0,cut,0.45
2025-11-25,35090,2025-12-10,CTF,False,15,-21.0,0.17,0.64,4,0.81,-25.0,cut,0.56
2025-11-26,35090,2025-12-10,CTF,False,14,-21.45,0.15,0.69,4,0.84,-25.0,cut,0.59
2025-11-27,35090,2025-12-10,CTF,False,13,-21.55,0.14,0.7,4,0.84,-25.0,cut,0.59
2025-11-28,35090,2025-12-10,CTF,False,12,-21.725,0.14,0.71,4,0.85,-25.0,cut,0.6
2025-11-29,35090,2025-12-10,CTF,False,11,-22.2,0.12,0.75,4,0.87,-25.0,cut,0.62
2025-11-30,35090,2025-12-10,CTF,False,10,-22.225,0.12,0.75,4,0.87,-25.0,cut,0.62
2025-12-01,35090,2025-12-10,CTF,False,9,-22.7,0.1,0.79,4,0.89,-25.0,cut,0.64
2025-12-02,35090,2025-12-10,CTF,False,8,-22.675,0.1,0.79,4,0.89,-25.0,cut,0.64
2025-12-03,35090,2025-12-10,CTF,False,7,-23.3,0.08,0.84,4,0.92,-25.0,cut,0.67
2025-12-04,35090,2025-12-10,CTF,False,6,-23.775,0.06,0.88,4,0.94,-25.0,cut,0.69
2025-12-05,35090,2025-12-10,CTF,False,5,-23.175,0.07,0.85,4,0.92,-25.0,cut,0.67
2025-12-06,35090,2025-12-10,CTF,False,4,-23.525,0.06,0.87,4,0.93,-25.0,cut,0.68
2025-12-07,35090,2025-12-10,CTF,False,3,-23.325,0.07,0.85,4,0.92,-25.0,cut,0.67
2025-12-08,35090,2025-12-10,CTF,False,2,-23.275,0.07,0.85,4,0.92,-25.0,cut,0.67
2025-12-09,35090,2025-12-10,CTF,False,1,-23.875,0.06,0.88,4,0.94,-25.0,cut,0.69
2025-12-10,35090,2025-12-10,CTF,False,0,-24.425,0.026,0.944,4,0.97,-25.0,cut,0.72
2025-12-11,45883,2026-01-28,CTF,False,48,-5.35,0.79,0.59,4,0.79,0.0,hold,0.54
2025-12-12,45883,2026-01-28,CTF,False,47,-4.525,0.81,0.64,4,0.81,0.0,hold,0.56
2025-12-13,45883,2026-01-28,CTF,False,46,-5.65,0.77,0.56,4,0.77,0.0,hold,0.52
2025-12-14,45883,2026-01-28,CTF,False,45,-5.675,0.78,0.57,4,0.78,0.0,hold,0.53
2025-12-15,45883,2026-01-28,CTF,False,44,-5.55,0.77,0.56,4,0.77,0.0,hold,0.52
2025-12-16,45883,2026-01-28,CTF,False,43,-5.5,0.77,0.57,4,0.77,0.0,hold,0.52
2025-12-17,45883,2026-01-28,CTF,False,42,-5.725,0.77,0.56,4,0.77,0.0,hold,0.52
2025-12-18,45883,2026-01-28,CTF,False,41,-6.0,0.76,0.54,4,0.76,0.0,hold,0.51
2025-12-19,45883,2026-01-28,CTF,False,40,-6.575,0.72,0.48,4,0.72,0.0,hold,0.47
2025-12-20,45883,2026-01-28,CTF,False,39,-5.8,0.76,0.55,4,0.76,0.0,hold,0.51
2025-12-21,45883,2026-01-28,CTF,False,38,-5.325,0.79,0.6,4,0.79,0.0,hold,0.54
2025-12-22,45883,2026-01-28,CTF,False,37,-5.275,0.8,0.61,4,0.8,0.0,hold,0.55
2025-12-23,45883,2026-01-28,CTF,False,36,-5.05,0.8,0.62,4,0.8,0.0,hold,0.55
2025-12-24,45883,2026-01-28,CTF,False,35,-3.9,0.86,0.73,4,0.86,0.0,hold,0.61
2025-12-25,45883,2026-01-28,CTF,False,34,-3.425,0.87,0.76,4,0.87,0.0,hold,0.62
2025-12-26,45883,2026-01-28,CTF,False,33,-3.55,0.87,0.75,4,0.87,0.0,hold,0.62
2025-12-27,45883,2026-01-28,CTF,False,32,-4.275,0.84,0.69,4,0.84,0.0,hold,0.59
2025-12-28,45883,2026-01-28,CTF,False,31,-4.025,0.85,0.71,4,0.85,0.0,hold,0.6
2025-12-29,45883,2026-01-28,CTF,False,30,-3.525,0.86,0.74,4,0.86,0.0,hold,0.61
2025-12-30,45883,2026-01-28,CTF,False,29,-3.8,0.86,0.73,4,0.86,0.0,hold,0.61
2025-12-31,45883,2026-01-28,CTF,False,28,-3.8,0.86,0.73,4,0.86,0.0,hold,0.61
2026-01-01,45883,2026-01-28,CTF,False,27,-3.3,0.87,0.76,4,0.87,0.0,hold,0.62
2026-01-02,45883,2026-01-28,CTF,False,26,-3.05,0.89,0.78,4,0.89,0.0,hold,0.64
2026-01-03,45883,2026-01-28,CTF,False,25,-2.825,0.89,0.79,4,0.89,0.0,hold,0.64
2026-01-04,45883,2026-01-28,CTF,False,24,-2.8,0.89,0.79,4,0.89,0.0,hold,0.64
2026-01-05,45883,2026-01-28,CTF,False,23,-2.55,0.9,0.81,4,0.9,0.0,hold,0.65
2026-01-06,45883,2026-01-28,CTF,False,22,-2.975,0.9,0.79,4,0.9,0.0,hold,0.65
2026-01-07,45883,2026-01-28,CTF,False,21,-2.65,0.89,0.79,4,0.89,0.0,hold,0.64
2026-01-08,45883,2026-01-28,CTF,False,20,-1.975,0.91,0.84,4,0.91,0.0,hold,0.66
2026-01-09,45883,2026-01-28,CTF,False,19,-2.25,0.93,0.85,4,0.93,0.0,hold,0.68
2026-01-10,45883,2026-01-28,CTF,False,18,-0.725,0.97,0.946,4,0.97,0.0,hold,0.72
2026-01-11,45883,2026-01-28,CTF,False,17,-1.075,0.956,0.918,4,0.956,0.0,hold,0.706
2026-01-12,45883,2026-01-28,CTF,False,16,-1.15,0.957,0.916,4,0.957,0.0,hold,0.707
2026-01-13,45883,2026-01-28,CTF,False,15,-1.775,0.932,0.866,4,0.932,0.0,hold,0.682
2026-01-14,45883,2026-01-28,CTF,False,14,-1.075,0.954,0.914,4,0.954,0.0,hold,0.704
2026-01-15,45883,2026-01-28,CTF,False,13,-1.525,0.941,0.885,4,0.941,0.0,hold,0.691
2026-01-16,45883,2026-01-28,CTF,False,12,-1.375,0.948,0.898,4,0.948,0.0,hold,0.698
2026-01-17,45883,2026-01-28,CTF,False,11,-1.275,0.953,0.909,4,0.953,0.0,hold,0.703
2026-01-18,45883,2026-01-28,CTF,False,10,-1.1,0.955,0.916,4,0.955,0.0,hold,0.705
2026-01-19,45883,2026-01-28,CTF,False,9,-1.075,0.957,0.92,4,0.957,0.0,hold,0.707
2026-01-20,45883,2026-01-28,CTF,False,8,-0.8,0.965,0.934,4,0.965,0.0,hold,0.715
2026-01-21,45883,2026-01-28,CTF,False,7,-0.7,0.971,0.946,4,0.971,0.0,hold,0.721
2026-01-22,45883,2026-01-28,CTF,False,6,-0.55,0.979,0.96,4,0.979,0.0,hold,0.729
2026-01-23,45883,2026-01-28,CTF,False,5,-0.475,0.981,0.965,4,0.981,0.0,hold,0.731
2026-01-24,45883,2026-01-28,CTF,False,4,-0.325,0.987,0.975,4,0.987,0.0,hold,0.737
2026-01-25,45883,2026-01-28,CTF,False,3,-0.175,0.99,0.984,4,0.99,0.0,hold,0.74
2026-01-26,45883,2026-01-28,CTF,False,2,-0.225,0.991,0.983,4,0.991,0.0,hold,0.741
2026-01-27,45883,2026-01-28,CTF,False,1,-0.225,0.991,0.983,4,0.991,0.0,hold,0.741
2026-01-28,45883,2026-01-28,CTF,False,0,-0.225,0.991,0.983,4,0.991,0.0,hold,0.741
