snapshot_ts,sora_term_spread_t2,expected_bps,p_no_change,margin_over_second,days_to_next_fomc,p_no_change_missing,margin_over_second_missing,expected_bps_minus_sora_90d,sora_curve_steepness,sora_lag_21d_diff,sora_lag_63d_diff,sora_lag_10d_diff,sora_lag_5d_diff,sora_realized_vol_21d,sora_realized_vol_63d,sora_below_63d_peak,sora_dist_from_63d_ma,sora_accel_21d
2025-07-21,-0.00035597425,-0.005120188,0.008468393,-0.022360802,0.0019340953,0.0,0.0,-0.009667987,0.0015166355,0.02597792,0.02158986,0.052160263,0.043671392,0.0018422543,0.03822741,-0.000591105,0.2405661,0.00540857
2025-07-22,-0.0037207208,-0.010798612,0.0096181575,-0.014278451,-0.0007996524,0.0,0.0,-0.014806,0.0015166355,0.04061937,0.008228195,0.03756924,0.009170864,0.000947725,0.04138665,-0.0008029935,0.011990061,-0.0035491511
2025-07-23,-0.0037893662,0.0029898586,0.0056332415,-0.012977056,-0.0043905242,0.0,0.0,-0.0143037,0.0020837558,0.006436767,0.0039789067,-0.05633947,-0.037536945,-0.0076339813,-0.024771325,-0.0029267273,0.0100036105,-0.02953695
2025-07-24,0.003671921,0.014197888,0.0056332415,-0.012977056,-0.020577434,0.0,0.0,-0.014221032,0.0020837558,0.006557524,0.00394677,-0.07917624,-0.102343105,-0.012682357,-0.029554883,-0.005180587,-0.0447803,-0.03699773
2025-07-25,0.003671921,0.00062803,0.0056332415,-0.012977056,-0.020577434,0.0,0.0,-0.0015549271,0.0020837558,0.006557524,0.00394677,-0.05592311,-0.102343105,-0.009467614,-0.032493446,-0.005180587,-0.044464827,-0.0056096404
2025-07-28,-0.008342193,0.004309238,0.0060395855,-0.012977056,-0.026925156,0.0,0.0,0.008643552,0.0020837558,0.007011501,0.0064976905,0.009108964,-0.10170257,-0.005787395,-0.029671201,-0.0044391304,0.008280502,-0.036273148
2025-07-29,-0.008342193,0.013053948,0.0060395855,-0.012977056,-0.0296296,0.0,0.0,0.00872622,0.0020837558,-0.10154467,0.004268796,-0.070498995,-0.10170257,-0.012682357,-0.029554883,-0.0056425296,-0.04599286,-0.037436515
2025-07-30,0.0036133204,0.011918794,0.0056332415,-0.012977056,-0.025929645,0.0,0.0,-0.0011897646,0.0020837558,-0.10187072,0.0043832,-0.07091536,0.008463795,-0.009879646,-0.022029497,-0.0033886696,0.0019306389,-0.037436515
2025-07-31,-0.00059921574,-0.019855015,0.0035491353,0.013795961,0.0046852357,0.0,0.0,0.0092167,0.0015257081,-0.095837474,0.00475684,-0.08043176,0.036645193,-0.015854042,-0.01999338,-0.0074118874,0.0021421756,-0.039484974
2025-08-01,0.004149273,-0.028276285,0.0023993705,0.018875152,0.0046852357,0.0,0.0,0.009624789,0.0015257081,0.0035874844,0.006267677,-0.069204405,0.035758667,-0.014450853,-0.023951653,-0.005044015,0.0150101725,0.000977598
2025-08-04,0.002718408,-0.030542972,-0.0021276656,0.009542236,0.0046852357,0.0,0.0,-0.0025102096,0.0015257081,0.0035874844,0.005722693,-0.0795926,0.035758667,-0.017190896,-0.024067758,-0.005044015,0.006118918,0.0011546132
2025-08-05,0.002718408,-0.030542972,-0.0021276656,0.0076268367,0.0046852357,0.0,0.0,-0.0025102096,0.0015257081,0.0055028833,0.00475684,-0.068365246,0.036327746,-0.014450853,-0.024067758,-0.005613092,0.0070847715,0.000977598
2025-08-06,0.0027712558,-0.030542972,-0.0017004415,0.0076268367,0.0046852357,0.0,0.0,-0.0025102096,0.0015257081,0.0064503243,0.005722693,0.036495835,0.035758667,-0.00944836,-0.024571072,-0.005044015,0.0064522456,0.0018791961
2025-08-07,0.004202121,-0.030542972,-0.001294097,0.0076268367,0.0046852357,0.0,0.0,0.009624789,0.0015257081,0.0064503243,0.005722693,0.036495835,0.035758667,-0.00944836,-0.024571072,-0.005044015,0.0064522456,0.0018791961
2025-08-08,0.004202121,-0.03245392,-0.0001443323,0.0076268367,0.0046852357,0.0,0.0,0.009624789,0.0015257081,0.006415557,0.00578505,0.036495835,0.0070646754,-0.00839942,-0.023551362,-0.005613092,0.0058910293,-0.006414191
2025-08-11,0.0027712558,-0.03310167,-0.0021276656,0.0076268367,0.0046852357,0.0,0.0,-0.0025102096,0.0015257081,0.006415557,0.005240067,0.03266874,0.0070646754,-0.0070625683,-0.024571072,-0.0069499444,0.006436015,0.0018791961
2025-08-12,0.0027712558,-0.024923341,-0.0017004415,0.0041681062,0.0046852357,0.0,0.0,-0.003295003,0.00095858786,0.034249406,0.006267677,0.05599697,0.036607925,-0.010587462,-0.024571072,-0.004832127,0.01980115,0.0018791961
2025-08-13,0.0027712558,-0.025230756,-0.0017004415,0.0054928465,0.0046852357,0.0,0.0,-0.015258983,0.0015257081,0.0075880843,0.006267677,0.059615005,0.036607925,-0.00944836,-0.024571072,-0.004832127,0.019485677,0.0018791961
2025-08-14,0.0027712558,-0.028244073,-0.0017004415,0.0041681062,0.0046852357,0.0,0.0,-0.016043775,0.00095858786,0.034249406,0.006267677,0.05599697,0.036607925,-0.010587462,-0.024571072,-0.004832127,0.022002561,0.001315865
2025-08-15,0.008867,-0.024583003,0.003570015,0.009137607,0.0070612654,0.0,0.0,-0.014594648,0.0015257081,0.0056726863,0.0100017255,0.059615005,0.024402102,-0.00944836,-0.023435257,-0.004832127,0.017756315,-0.007078525
2025-08-18,-0.004631431,-0.024583003,0.003570015,0.009137607,0.0046852357,0.0,0.0,-0.014594648,0.0015257081,0.0056726863,0.006267677,0.059615005,0.036607925,-0.00944836,-0.023435257,-0.004832127,0.017577302,-0.007078525
2025-08-19,-0.004631431,-0.021535473,0.003570015,0.012956799,0.0046852357,0.0,0.0,-0.014594648,0.0015257081,-0.04540228,0.00578505,0.036495835,0.0046930737,-0.00839942,-0.019572413,-0.0055059586,0.0016768533,-0.03876039
2025-08-20,-0.0046842787,-0.030999498,0.0031427909,0.013795961,0.007751837,0.0,0.0,-0.014877143,0.0015257081,-0.09521297,0.0039400253,0.007853447,-0.043200534,-0.008879221,-0.025582554,-0.008153343,-0.057536684,-0.013329149
2025-08-21,0.0027712558,-0.030179136,0.0019930261,0.018720541,0.0046852357,0.0,0.0,-0.0035774978,0.00095858786,0.0457975,0.005075651,0.032143507,-0.03893606,-0.010507601,-0.027036402,-0.005613092,0.003298511,0.0018791961
2025-08-22,-0.0005463681,-0.02486692,0.0028265947,0.027874893,0.0046852357,0.0,0.0,0.0077675716,0.00095858786,0.042798005,0.00578505,0.060088754,0.005859781,-0.009538523,-0.023530686,-0.004832127,0.022727752,0.0018791961
2025-08-25,0.0027712558,-0.023186464,-0.0017004415,0.0041681062,0.0046852357,0.0,0.0,-0.016043775,0.00095858786,0.038498852,0.02862852,0.05599697,0.03698382,-0.010587462,-0.024571072,-0.004832127,0.019485677,0.0018791961
2025-08-26,0.008440898,-0.023186464,-0.0017004415,0.0053234324,0.0070612654,0.0,0.0,-0.010241429,0.00095858786,0.01876999,0.05861451,0.05038276,0.026117763,-0.010587462,-0.024149936,-0.004832127,0.2468153,0.07248593
2025-08-27,0.0048290603,-0.023186464,-0.0017004415,0.0053234324,0.0070612654,0.0,0.0,-0.010241429,0.00095858786,0.01876999,0.05861451,0.042581048,-0.012859956,-0.010587462,-0.023788553,-0.004832127,0.25042716,0.07248593
2025-08-28,0.0048290603,-0.023186464,-0.0017004415,0.0053234324,0.0070612654,0.0,0.0,-0.010241429,0.00095858786,0.01876999,0.05861451,0.05038276,0.026117763,-0.010587462,-0.024149936,-0.004832127,0.25042716,0.07248593
2025-08-29,-0.004631431,-0.023186464,-0.0021276656,0.013405782,0.0046852357,0.0,0.0,-0.013415506,0.00095858786,0.03647297,0.013663309,0.029170437,0.03479251,-0.010587462,-0.024149936,-0.005044015,0.08656369,0.07248593
2025-09-01,0.0048290603,-0.023186464,-0.0017004415,-0.0030584582,0.0062309243,0.0,0.0,-0.010241429,0.00095858786,0.022566352,0.022880765,0.05419499,0.026134467,-0.010587462,-0.024149936,-0.004832127,0.25042716,0.0018791961
2025-09-02,-0.0012666843,-0.025745165,-0.0017004415,-0.0030584582,0.0025336451,0.0,0.0,-0.010241429,0.00095858786,0.022531584,-0.013759064,0.05419499,0.009077222,-0.008217272,-0.024149936,-0.004832127,0.22100945,0.0018791961
2025-09-03,-0.0036779176,-0.031219857,-0.0017004415,0.0063020964,-0.0018557208,0.0,0.0,-0.016326271,0.00095858786,0.037334893,0.0016088902,0.037226122,-0.10291188,-0.009868599,-0.032658644,-0.008462347,0.009039206,0.0018791961
2025-09-04,-0.0037307655,-0.035619322,-0.0002995457,-0.008953838,-0.0018557208,0.0,0.0,-0.0022192614,0.0020837558,0.0062481444,0.002913479,0.009108964,-0.10291188,-0.008543382,-0.03308325,-0.008462347,0.012567717,0.0036863487
2025-09-05,0.005102786,-0.042602155,0.0001067986,-0.008953838,-0.0018557208,0.0,0.0,0.0099157365,0.0020837558,0.0057941675,0.0028735327,-0.07917624,-0.10291188,-0.015438343,-0.03296693,-0.017290017,-0.053435262,0.0029617653
2025-09-08,0.005102786,-0.042602155,-0.015217705,-0.014294524,-0.0018557208,0.0,0.0,0.009247129,0.0020837558,0.0057941675,0.0028735327,-0.07853697,-0.10291188,-0.015438343,-0.032665927,-0.017290017,-0.053435262,0.004723212
2025-09-09,-0.008342193,-0.04073042,-0.007743786,0.011588191,-0.011166535,0.0,0.0,0.0067371666,0.0015257081,0.0057941675,0.0015689442,-0.07853697,-0.10227135,-0.020246753,-0.032241326,-0.017290017,-0.053435262,0.002352729
2025-09-10,-0.008400794,-0.030336788,-0.012318724,0.011588191,-0.011077488,0.0,0.0,0.0076839956,0.0015257081,0.005468115,0.0017232941,-0.070937194,0.009104322,-0.0067218244,-0.022747045,-0.0069499444,0.012136342,-0.0103704175
2025-09-11,-0.008400794,-0.03046508,-0.007743786,0.011588191,-0.020880034,0.0,0.0,0.0070196614,0.0015257081,0.0055028833,0.0046746926,-0.054586116,0.038367387,0.022274869,-0.023766756,-0.0069499444,0.009601654,0.002352729
2025-09-12,0.0050441856,-0.02866148,-0.012318724,0.0040790886,-0.018937223,0.0,0.0,0.009620515,0.0015257081,0.0055028833,0.0021237724,-0.070937194,0.037726864,-0.0067370757,-0.022747045,-0.0069499444,0.012152573,-0.007999934
2025-09-15,0.0050441856,-0.02604291,-0.019792642,-0.018317744,-0.021555793,0.0,0.0,0.009529623,0.0020837558,0.0055028833,0.005979281,-0.070937194,0.037726864,-0.0067370757,-0.02317165,-0.0029267273,0.009601654,-0.0073355995
2025-09-16,0.01113993,-0.023337731,-0.015217705,-0.01959595,-0.030961592,0.0,0.0,0.009529623,0.0020837558,0.0055028833,0.010679183,-0.04070217,0.013170138,0.015817275,-0.02419136,-0.0010207978,0.02252969,0.0045461976
2025-09-17,0.0050970335,-0.021293439,-0.01691764,-0.021776473,-0.021555793,0.0,0.0,0.00874483,0.0015166355,0.038498852,0.007490117,0.053156037,0.038007043,-0.010839672,-0.024694676,-0.00080890924,0.022318034,0.005447796
2025-09-18,0.0027712558,-0.023186464,-0.0017004415,0.0041681062,0.0058985096,0.0,0.0,-0.003295003,0.00095858786,0.038498852,0.005722693,0.05599697,0.036607925,-0.011800735,-0.024571072,-0.004832127,0.020346133,0.0018791961
2025-09-19,0.0027712558,-0.032563537,-0.0009779009,0.0035219083,0.0058985096,0.0,0.0,-0.00212837,0.0015257081,0.0066208504,0.0015588788,0.024468413,-0.03893606,-0.0010445938,-0.026519792,-0.0076914006,-0.049548686,-0.007078525
2025-09-22,0.0027712558,-0.020914478,-0.00055067666,0.00011773627,0.0058985096,0.0,0.0,-0.0018458753,0.0015257081,0.006415557,0.0020453199,0.028295508,0.005262151,0.00095817324,-0.019688517,-0.0069499444,0.009256633,-0.036595173
2025-09-23,-0.006083818,-0.020807201,-0.0001443323,0.006771053,0.0071147406,0.0,0.0,0.0080701085,0.0015257081,0.0077586104,0.004431824,0.05141468,-0.037446275,-0.0010445938,-0.023194235,-0.0067380564,0.0076789246,-0.038965657
2025-09-24,0.004202121,-0.016223261,-0.0001443323,0.00634863,0.0058985096,0.0,0.0,0.010289122,0.0015257081,-0.093009405,0.00459624,0.028295508,0.005262151,-0.0014123674,-0.019688517,-0.0060750353,0.019767724,-0.039082415
2025-09-25,0.004149273,-0.021535473,-0.0005715565,0.0076268367,0.0058985096,0.0,0.0,0.010006628,0.0015257081,-0.101974815,0.0018809047,0.014606599,-0.03893606,-0.007329249,-0.023194235,-0.0074118874,0.0087018125,-0.039082415
2025-09-26,0.004149273,-0.019855015,-0.0009779009,0.0076268367,0.0058985096,0.0,0.0,0.006568169,0.0015257081,-0.102145344,0.0025279464,0.016016806,0.036327746,-0.008819315,-0.020612799,-0.0074118874,0.008440985,-0.039082415
2025-09-29,0.004149273,-0.022413718,-0.0005715565,0.0076268367,0.0058985096,0.0,0.0,0.010289122,0.0015257081,-0.10218011,0.0020453199,0.016016806,0.0070646754,-0.0077703753,-0.020612799,-0.0074118874,0.008424754,-0.039082415
2025-09-30,0.004149273,-0.0145428,-0.0005715565,0.00634863,0.0058985096,0.0,0.0,0.010289122,0.0015257081,-0.102145344,0.0025279464,0.017369848,0.036327746,-0.011509209,-0.020612799,-0.0060750353,0.022334874,-0.039082415
2025-10-02,0.004149273,-0.015979415,0.0012565634,-0.014255263,0.0058985096,0.0,0.0,0.010862566,0.0020837558,0.005956861,0.0063834535,0.008692609,0.035758667,-0.010475521,-0.021037403,-0.0010207978,0.023828872,-0.03519923
2025-10-03,0.004149273,-0.036190156,0.0001067986,-0.0143017955,0.0046852357,0.0,0.0,0.009413438,0.0015166355,0.036061395,0.0030278827,-0.036897976,0.0070646754,-0.012086329,-0.024995677,-0.0015898747,0.01246967,0.00278475
2025-10-06,0.006265159,-0.023261625,0.0005340228,-0.0124125695,0.0058985096,0.0,0.0,0.009413438,0.0015166355,0.038498852,0.0075722653,0.05599697,0.03454489,-0.010767047,-0.024995677,-0.004832127,0.01980115,0.00424968
2025-10-07,0.004202121,-0.023261625,0.0005340228,-0.011556786,0.0046852357,0.0,0.0,0.009413438,0.0015166355,0.041293055,0.006061428,0.036809765,0.035758667,-0.009553774,-0.024995677,-0.005044015,0.021311987,0.00424968
2025-10-08,-0.0046842787,-0.030254297,-0.0002995457,-0.010278579,0.0046852357,0.0,0.0,-0.00272156,0.0015166355,0.040764824,0.0030278827,0.009006538,0.005262151,-0.009352409,-0.024071394,-0.005613092,0.009773775,0.00424968
2025-10-09,0.0042078733,-0.032903872,0.0001067986,-0.010278579,0.00896511,0.0,0.0,0.009130943,0.0015166355,0.036387447,0.002913479,-0.07886231,-0.096995704,-0.018926501,-0.03296693,-0.009203803,-0.049882017,0.0035250965
2025-10-10,0.004149273,-0.033211287,0.0001067986,-0.012977056,0.0046852357,0.0,0.0,0.0099157365,0.0020837558,0.0056734104,0.0028634674,-0.037211906,-0.03893606,-0.010579453,-0.027964106,-0.0036681837,-0.049548686,0.0033480811
2025-10-13,-0.0061366656,-0.03489105,0.0001067986,-0.012977056,0.0013912048,0.0,0.0,0.007979217,0.0020837558,0.0061273873,0.0026936948,0.008692609,-0.04847619,-0.007845533,-0.02757711,-0.0029267273,0.012746729,0.0036863487
2025-10-14,-0.0061366656,-0.03489105,-0.015217705,-0.018317744,0.0037498763,0.0,0.0,0.0075931046,0.0020837558,0.005922094,0.0030278827,0.009331878,0.00673302,-0.005555203,-0.023770392,-0.0029267273,0.01246967,0.005447796
2025-10-15,0.0050441856,-0.036497567,-0.015217705,-0.018317744,0.00061092625,0.0,0.0,0.009529623,0.0020837558,0.005922094,0.0030278827,0.009331878,0.007895017,-0.0058642486,-0.024694676,-0.0015898747,0.01246967,0.005447796
2025-10-16,0.0071072243,-0.028626649,-0.015217705,-0.01959595,0.00061092625,0.0,0.0,0.009529623,0.0020837558,0.005956861,0.003510509,0.009331878,0.03452597,-0.006913189,-0.024694676,-0.0010207978,0.02637979,0.005447796
2025-10-17,0.0050441856,-0.028700447,-0.019792642,-0.018317744,0.00061092625,0.0,0.0,0.010193958,0.0020837558,-0.07457513,0.0017920148,0.009331878,0.008607027,-0.0045273965,-0.020736402,-0.0033886696,0.004638335,-0.03895722
2025-10-21,0.0050441856,-0.02278203,-0.019792642,-0.018317744,-0.005543804,0.0,0.0,0.010193958,0.0020837558,0.005468115,0.0030278827,-0.06772598,0.007895017,-0.015007163,-0.020233087,-0.0015898747,0.012136342,-0.03974206
2025-10-22,0.0050441856,-0.029144261,-0.015217705,-0.019642483,-0.005030515,0.0,0.0,0.00874483,0.0015166355,0.04079959,0.0075722653,0.009645808,0.037157785,-0.006509579,-0.024694676,-0.0010207978,0.008424143,0.005447796
2025-10-23,0.0036133204,-0.0335198,-0.013560401,-0.019642483,-0.014833063,0.0,0.0,-0.0013265188,0.0015166355,0.036515377,0.007007491,0.009645808,0.007894719,-0.0054606386,-0.024694676,-0.0010207978,0.008407912,0.005447796
2025-10-24,0.0036661683,-0.032948975,-0.015260337,-0.018317744,-0.014833063,0.0,0.0,-0.0005417254,0.0020837558,0.006415557,0.007007491,0.035007942,0.00666127,-0.002137111,-0.023770392,-0.0029267273,0.008407912,0.005447796
2025-10-27,0.0036661683,-0.028649943,-0.015260337,-0.018317744,-0.01745163,0.0,0.0,-0.0005417254,0.0020837558,0.0064503243,0.006945133,0.035007942,0.037726864,-0.004522903,-0.024694676,-0.0015898747,0.008969129,0.005447796
2025-10-28,0.0050970335,-0.021293439,-0.01691764,-0.021776473,-0.01745163,0.0,0.0,0.00874483,0.0015166355,0.038498852,0.007490117,0.054509077,0.038007043,-0.0056620045,-0.024694676,-0.00080890924,0.022318034,0.005447796
2025-10-29,0.0036661683,-0.021293439,-0.015260337,-0.021776473,-0.01745163,0.0,0.0,-0.0013265188,0.0015166355,0.038498852,0.007490117,0.054509077,0.038007043,-0.0056620045,-0.024694676,-0.00080890924,0.022318034,0.005447796
2025-10-30,0.002718408,-0.03279426,0.0019930261,0.018720541,0.0046852357,0.0,0.0,-0.016043775,0.00095858786,0.0408493,0.005240067,0.008167377,0.0070646754,-0.009049245,-0.024454968,-0.0069499444,0.0027059794,0.0018791961
2025-10-31,0.002718408,-0.033136126,0.0019930261,0.012956799,0.0046852357,0.0,0.0,-0.015258983,0.0015257081,0.0035527162,0.0017232941,-0.068365246,0.005262151,-0.012065061,-0.023414368,-0.0076914006,-0.053889114,0.000977598
2025-11-03,0.004202121,-0.025230756,0.0028265947,0.022950312,0.0046852357,0.0,0.0,0.009624789,0.0015257081,0.0045349263,0.005722693,0.056980617,0.037177,-0.00944836,-0.01793304,-0.005401204,0.023288967,0.0029901026
2025-11-04,-0.006083818,-0.024138648,0.0028265947,0.023799732,0.0059014666,0.0,0.0,0.0069034756,0.00095858786,0.045592207,0.00578505,0.035970602,0.0053336,-0.009538523,-0.01700876,-0.005044015,0.022727752,0.0029901026
2025-11-05,0.0027712558,-0.027141703,0.003570015,0.022950312,0.0046852357,0.0,0.0,-0.0018458753,0.0015257081,0.004500158,0.00578505,0.056980617,0.007344857,-0.00839942,-0.020729749,-0.004832127,0.022727752,-0.009784034
2025-11-06,0.0027712558,-0.023186464,0.003570015,0.027874893,0.0046852357,0.0,0.0,-0.003295003,0.00095858786,0.045626976,0.006267677,0.057294548,0.036607925,-0.010587462,-0.01793304,-0.004832127,0.022743983,0.0018403379
2025-11-07,0.008867,-0.023186464,0.0024202503,0.012332825,0.0070612654,0.0,0.0,-0.016043775,0.00095858786,0.045626976,0.0100017255,0.053202767,0.024402102,-0.010587462,-0.01793304,-0.004832127,0.019485677,0.0029901026
2025-11-10,-0.0046842787,-0.030179136,0.0019930261,0.014466816,0.0046852357,0.0,0.0,-0.016043775,0.00095858786,0.045098744,0.0042742137,0.009006538,0.005262151,-0.009049245,-0.01700876,-0.0069499444,0.006907382,0.0029901026
2025-11-11,0.002718408,-0.025745165,0.0019930261,0.023799732,0.0046852357,0.0,0.0,-0.003295003,0.00095858786,0.045098744,0.0042742137,0.008167377,0.0070646754,-0.010386097,-0.01793304,-0.005613092,0.02423859,0.0029901026
2025-11-12,0.004149273,-0.02486692,0.0023993705,0.02296057,0.0046852357,0.0,0.0,0.008839995,0.00095858786,0.045098744,0.0042742137,0.009006538,0.0046930737,-0.010386097,-0.01700876,-0.005044015,0.02423859,0.0029901026
2025-11-13,0.004202121,-0.02791245,0.0023993705,0.023799732,0.0046852357,0.0,0.0,0.008839995,0.00095858786,0.045592207,0.0017232941,0.032143507,0.005262151,-0.009538523,-0.01700876,-0.005613092,0.019389026,0.0029901026
2025-11-14,0.0027712558,-0.031916015,0.0024202503,0.022795701,0.0046852357,0.0,0.0,-0.003295003,0.00095858786,0.03854856,0.0017232941,0.060088754,0.0061114077,-0.009538523,-0.023530686,-0.005401204,0.0065382253,0.0018791961
2025-11-17,0.004149273,-0.031900257,0.0023993705,0.013795961,0.0046852357,0.0,0.0,0.009342293,0.0015257081,0.0037580105,0.00032301116,-0.069204405,-0.03893606,-0.01303414,-0.020398159,-0.0076914006,-0.05329658,0.0020885044
2025-11-18,0.004149273,-0.031219857,0.0023993705,0.018720541,0.0046852357,0.0,0.0,0.009342293,0.0015257081,0.019068653,0.0017232941,-0.0568647,-0.01400796,-0.01369854,-0.017655216,-0.0069499444,0.0055087428,0.0020885044
2025-11-19,-0.0061366656,-0.032407854,0.0023993705,0.013795961,0.008968068,0.0,0.0,0.007405774,0.0015257081,0.0037580105,0.0039400253,-0.08043176,-0.04256001,-0.015774181,-0.026920084,-0.0076914006,-0.055847503,0.0011546132
2025-11-20,0.002718408,-0.022448173,0.0031427909,0.013795961,0.007751837,0.0,0.0,-0.00212837,0.0015257081,-0.095546186,0.0013891063,-0.08043176,-0.054738227,-0.015774181,-0.02540916,-0.008153343,-0.054824613,-0.039484974
2025-11-21,0.0027770086,-0.020810572,0.0031427909,0.013795961,0.007751837,0.0,0.0,-0.00212837,0.0015257081,-0.12883852,-0.0068586273,-0.046723045,-0.095702365,-0.017607814,-0.027659371,-0.03495838,-0.054824613,-0.039807
2025-11-24,-0.0061366656,-0.032050233,0.0023993705,0.013795961,0.0062843994,0.0,0.0,0.007688269,0.0015257081,0.0035527162,0.0004874264,-0.05717863,0.0085355425,-0.012803634,-0.017816722,-0.0076914006,-0.05357364,0.0020885044
2025-11-25,-0.0061366656,-0.030229196,-0.0017213213,0.011803124,0.00496315,0.0,0.0,-0.06816885,0.0015257081,0.0017425838,0.0004874264,0.008692609,0.006796215,-0.007802167,-0.017305277,-0.0076663657,0.009952787,0.010753485
2025-11-26,-0.008400794,-0.01935169,-0.0005715565,0.0076268367,-0.000118610915,0.0,0.0,0.008352603,0.0015257081,-0.09395684,-0.0069429874,-0.068365246,0.009828873,-0.01092928,-0.016977564,-0.0074118874,0.0073952726,-0.0423675
2025-11-27,0.0050441856,-0.019130113,-0.0005715565,0.0076268367,0.0018241999,0.0,0.0,0.010289122,0.0015257081,-0.102599315,-0.006460361,-0.059687994,0.03845142,-0.011978219,-0.01736456,-0.008153343,-0.051670875,-0.0423675
2025-11-28,0.01113993,-0.030542972,-0.0017213213,0.0076268367,0.00420023,0.0,0.0,0.009624789,0.0015257081,0.005956861,0.005939969,0.008692609,0.024952265,-0.009160151,-0.018049145,-0.005613092,0.009969018,0.0029901026
2025-12-01,0.0003485445,-0.026936242,0.0005340228,-0.010278579,0.0018241999,0.0,0.0,0.008341014,0.0015166355,0.041293055,-0.005155772,0.036809765,0.03876887,-0.008417991,-0.018047338,-0.005613092,0.009969018,0.0053605866
2025-12-02,0.0050970335,-0.023001743,0.0005340228,-0.010232045,-0.0014396432,0.0,0.0,-0.020086814,0.0020837558,0.0064503243,0.0022746413,0.036495835,0.036589008,-0.004522903,-0.018473748,-0.005760437,0.023862906,0.0053605866
2025-12-03,0.0050970335,-0.021683155,0.0016837876,-0.014255263,-0.005030515,0.0,0.0,0.010198231,0.0020837558,0.0064503243,0.006061428,0.036495835,0.037157785,-0.004522903,-0.023975966,-0.0010207978,0.021311987,-0.00034985133
2025-12-04,0.0050970335,-0.027947782,0.0016837876,-0.01383284,-0.014833063,0.0,0.0,0.010198231,0.0020837558,0.0075880843,0.005979281,0.059615005,0.038576122,-0.004522903,-0.024995677,-0.0013779863,0.0074180984,0.003099915
2025-12-05,0.0050970335,-0.018940289,0.0016837876,-0.01383284,-0.014833063,0.0,0.0,0.010862566,0.0020837558,-0.09187164,0.006462507,0.059615005,0.007510529,-0.002137111,-0.02011312,-0.0031767816,0.004907981,-0.036389906
2025-12-08,0.0036661683,-0.02417689,0.00085021905,-0.012977056,-0.01745163,0.0,0.0,-0.0012724323,0.0020837558,-0.043486882,0.0054966547,0.03266874,0.00666127,-0.002137111,-0.021222694,-0.0033886696,0.006400583,-0.011966518
2025-12-09,0.0050441856,-0.026361918,0.0012565634,-0.012977056,-0.01745163,0.0,0.0,0.010862566,0.0020837558,0.005922094,0.007007491,0.008692609,0.00666127,-0.0029846847,-0.023051683,-0.0029267273,0.0058910293,-0.0047080414
2025-12-10,0.0036661683,-0.026234495,-0.018135339,-0.018317744,-0.01745163,0.0,0.0,0.00012260885,0.0020837558,0.006415557,0.0054966547,0.03330801,0.00666127,-0.002137111,-0.020921692,-0.0029267273,0.00991875,-0.014417068
2025-12-11,0.004202121,-0.030086799,0.0039763595,0.0076268367,0.0046852357,0.0,0.0,0.010289122,0.0015257081,0.006415557,0.0017232941,0.036495835,0.005262151,-0.0070625683,-0.020681987,-0.0069499444,0.009952787,-0.014220244
2025-12-12,0.002718408,-0.02833145,0.0031427909,0.0076268367,0.0046852357,0.0,0.0,-0.0018458753,0.0015257081,0.005922094,0.0017232941,0.008692609,0.005262151,-0.007910143,-0.022639021,-0.0069499444,0.0024942674,-0.013212391
2025-12-15,0.004149273,-0.031757765,0.0035491353,0.0076268367,0.0046852357,0.0,0.0,0.010289122,0.0015257081,0.005468115,0.0017232941,-0.037211906,0.0070646754,-0.010644064,-0.023435257,-0.0069499444,0.009256633,-0.007980124
2025-12-16,0.004149273,-0.031900257,0.0023993705,0.0076268367,0.0046852357,0.0,0.0,0.009342293,0.0015257081,0.0056734104,0.00032301116,-0.0795926,-0.03893606,-0.015774181,-0.026920084,-0.0076914006,-0.049882017,0.0011546132
2025-12-17,0.004149273,-0.031252507,0.0035491353,0.0076268367,0.0046852357,0.0,0.0,0.009342293,0.0015257081,0.0056734104,0.00032301116,-0.0795926,-0.03893606,-0.015774181,-0.025900375,-0.0076914006,-0.049882017,-0.0071387733
2025-12-18,-0.0061366656,-0.031171983,0.0023993705,0.0076268367,0.0059014666,0.0,0.0,0.007405774,0.0015257081,0.0056734104,0.00032301116,-0.068365246,-0.038295537,-0.01303414,-0.026920084,-0.0076914006,-0.049882017,0.000977598
2025-12-19,-0.0061366656,-0.032407854,0.0023993705,0.011271598,0.0059014666,0.0,0.0,0.007405774,0.0015257081,0.0037580105,0.0015588788,-0.068365246,-0.038295537,-0.01303414,-0.026920084,-0.0076914006,-0.05161138,0.000977598
2025-12-22,-0.0061366656,-0.03036356,0.0023993705,0.0063020964,0.0059014666,0.0,0.0,0.006620981,0.00095858786,0.040516134,0.0015588788,-0.05602554,-0.038295537,-0.01369854,-0.026920084,-0.0076914006,-0.049882017,0.000977598
2025-12-23,-0.0061366656,-0.0332861,0.0023993705,0.0076268367,0.0059014666,0.0,0.0,0.007688269,0.0015257081,0.0043087886,0.0017232941,-0.068365246,0.006606351,-0.0098068835,-0.02433865,-0.0076914006,-0.050159074,0.000977598
2025-12-24,-0.0061366656,-0.032125395,0.0035491353,0.0011514251,0.0059014666,0.0,0.0,0.007688269,0.0015257081,0.0043087886,0.0004874264,-0.05633947,0.006606351,-0.040453684,-0.026985396,-0.0076914006,-0.050159074,0.0021983164
