snapshot_ts,parent_event_id,fomc_decision_date,market_type,is_sparse_ctf,days_to_next_fomc,expected_bps,p_no_change,margin_over_second,n_brackets,modal_prob,modal_outcome_bps,modal_direction,distance_from_uniform,reit_index_open,reit_index_high,reit_index_low,reit_index_close,reit_index_fwd_10d_return,sora_level_realized,sora_fwd_10d_level,sora_fwd_10d_change,sora_fwd_10d_abs_change,sora_level_t2,sora_90d_change_t2,sora_3m_t2,sora_term_spread_t2
2022-12-29,901493,2023-02-01,FPMM,False,34,30.446972,0.068481,0.440277,4,0.665024,25.0,hike,0.415024,1128.25,1131.8101,1122.7,1131.8101,0.014172,1.6525,3.8002,2.1477,2.1477,1.8706,-87.25,3.1317,1.2611
2022-12-30,901493,2023-02-01,FPMM,False,33,33.426504,0.030444,0.31482,4,0.690921,25.0,hike,0.440921,1134.58,1138.83,1133.0601,1136.0,0.012614,2.5293,3.4653,0.936,0.936,1.8126,-93.05,3.1214,1.3088
2023-01-03,901493,2023-02-01,FPMM,False,29,31.093643,0.032491,0.484391,4,0.691193,25.0,hike,0.441193,1136.6,1138.2,1124.9,1134.98,0.020503,2.1567,3.557,1.4003,1.4003,1.6525,-167.73,3.0966,1.4441
2023-01-04,901493,2023-02-01,FPMM,False,28,31.093643,0.032491,0.484391,4,0.691193,25.0,hike,0.441193,1134.55,1139.53,1131.62,1138.05,0.021177,2.4019,3.6487,1.2468,1.2468,2.5293,-94.26,3.0294,0.5001
2023-01-05,901493,2023-02-01,FPMM,False,27,31.089761,0.0298,0.486937,4,0.761502,25.0,hike,0.511502,1143.58,1157.49,1143.58,1151.98,0.010747,2.6482,3.6037,0.9555,0.9555,2.1567,-86.04,3.0166,0.8599
2023-01-06,901493,2023-02-01,FPMM,False,26,32.454067,0.030109,0.377719,4,0.668335,25.0,hike,0.418335,1148.8101,1148.8101,1129.39,1135.5601,0.035753,3.1851,3.5817,0.3966,0.3966,2.4019,-61.52,3.0049,0.603
2023-01-09,901493,2023-02-01,FPMM,False,23,32.454067,0.030109,0.377719,4,0.668335,25.0,hike,0.418335,1146.0,1149.25,1138.45,1145.54,0.045664,3.7433,3.6014,-0.1419,0.1419,2.6482,-73.43,3.0008,0.3526
2023-01-10,901493,2023-02-01,FPMM,False,22,31.426949,0.021287,0.476687,4,0.854327,25.0,hike,0.604327,1143.01,1144.47,1133.96,1138.64,0.062179,3.4177,3.5637,0.146,0.146,3.1851,26.46,2.998,-0.1871
2023-01-11,901493,2023-02-01,FPMM,False,21,31.426949,0.021287,0.476687,4,0.854327,25.0,hike,0.604327,1141.87,1148.26,1138.88,1140.3101,0.075734,3.2209,3.6736,0.4527,0.4527,3.7433,37.01,3.0019,-0.7414
2023-01-12,901493,2023-02-01,FPMM,False,20,30.148789,0.024859,0.571302,4,0.860677,25.0,hike,0.610677,1145.67,1146.05,1138.47,1144.42,0.069581,3.3641,3.8375,0.4734,0.4734,3.4177,58.82,3.0074,-0.4103
2023-01-13,901493,2023-02-01,FPMM,False,19,27.234026,0.026601,0.803188,4,0.924797,25.0,hike,0.674797,1146.85,1150.52,1141.86,1147.85,0.058588,3.8002,3.8693,0.0691,0.0691,3.2209,39.14,3.0057,-0.2152
2023-01-16,901493,2023-02-01,FPMM,False,16,25.57112,0.014117,0.914678,4,0.924797,25.0,hike,0.674797,1150.55,1151.48,1144.54,1150.33,0.059696,3.4653,3.5675,0.1022,0.1022,3.3641,17.07,3.0115,-0.3526
2023-01-17,901493,2023-02-01,FPMM,False,15,25.57112,0.014117,0.914678,4,0.924797,25.0,hike,0.674797,1151.0699,1158.26,1149.62,1158.25,0.063207,3.557,3.5598,0.0028,0.0028,3.8002,77.17,3.0298,-0.7704
2023-01-18,901493,2023-02-01,FPMM,False,14,25.797113,0.013318,0.89887,4,0.972553,25.0,hike,0.722553,1157.15,1164.0,1155.4,1162.15,0.068614,3.6487,3.6127,-0.036,0.036,3.4653,33.43,3.0328,-0.4325
2023-01-19,901493,2023-02-01,FPMM,False,13,26.161337,0.008795,0.883273,4,0.972553,25.0,hike,0.722553,1160.77,1168.7,1159.6,1164.36,0.053171,3.6037,3.4294,-0.1743,0.1743,3.557,92.55,3.0385,-0.5185
2023-01-20,901493,2023-02-01,FPMM,False,12,25.929134,0.008987,0.901317,4,0.960813,25.0,hike,0.710813,1163.9301,1178.13,1153.73,1176.16,0.032657,3.5817,3.118,-0.4637,0.4637,3.6487,101.72,3.0442,-0.6045
2023-01-25,901493,2023-02-01,FPMM,False,7,26.081005,0.008826,0.88964,4,0.972367,25.0,hike,0.722367,1182.78,1198.71,1180.0699,1197.85,0.005911,3.6014,3.1004,-0.501,0.501,3.6037,74.06,3.0549,-0.5488
2023-01-26,901493,2023-02-01,FPMM,False,6,26.081005,0.008826,0.88964,4,0.972367,25.0,hike,0.722367,1198.98,1212.58,1198.4399,1209.4399,-0.015429,3.5637,3.2456,-0.3181,0.3181,3.5817,67.9,3.0772,-0.5045
2023-01-27,901493,2023-02-01,FPMM,False,5,26.081005,0.008826,0.88964,4,0.972367,25.0,hike,0.722367,1212.3,1226.7,1206.91,1226.67,-0.037386,3.6736,3.6578,-0.0158,0.0158,3.6014,69.87,3.0853,-0.5161
2023-01-30,901493,2023-02-01,FPMM,False,2,25.582749,0.009011,0.92913,4,0.972367,25.0,hike,0.722367,1225.47,1234.71,1220.98,1224.05,-0.044729,3.8375,3.3393,-0.4982,0.4982,3.5637,71.96,3.0925,-0.4712
2023-01-31,901493,2023-02-01,FPMM,False,1,25.582749,0.009011,0.92913,4,0.972367,25.0,hike,0.722367,1222.79,1223.52,1211.13,1215.1,-0.035116,3.8693,3.2662,-0.6031,0.6031,3.6736,82.15,3.1199,-0.5537
2023-02-01,901493,2023-02-01,FPMM,False,0,25.418388,0.0094,0.941144,4,0.972367,25.0,hike,0.722367,1219.98,1225.24,1211.5601,1219.0,-0.051124,3.5675,3.3614,-0.2061,0.2061,3.8375,123.91,3.1307,-0.7068
2023-02-03,901498,2023-03-22,FPMM,False,47,16.208629,,0.648344,4,0.939822,25.0,hike,0.689822,1234.53,1244.28,1234.53,1241.89,-0.062864,3.6127,3.7467,0.134,0.134,3.5675,92.01,3.1525,-0.415
2023-02-06,901498,2023-03-22,FPMM,False,44,17.189033,,0.629519,4,0.939822,25.0,hike,0.689822,1236.73,1236.79,1220.95,1226.27,-0.048513,3.4294,3.4676,0.0382,0.0382,3.5598,55.76,3.1625,-0.3973
2023-02-07,901498,2023-03-22,FPMM,False,43,17.189033,,0.629519,4,0.939822,25.0,hike,0.689822,1220.78,1221.8101,1208.2,1214.5699,-0.04404,3.118,3.4653,0.3473,0.3473,3.6127,71.58,3.1869,-0.4258
2023-02-08,901498,2023-03-22,FPMM,False,42,17.189033,,0.629519,4,0.939822,25.0,hike,0.689822,1209.9399,1213.99,1201.14,1204.9301,-0.042484,3.1004,3.4287,0.3283,0.3283,3.4294,43.93,3.1916,-0.2378
2023-02-09,901498,2023-03-22,FPMM,False,41,16.804252,0.011156,0.626213,4,0.939822,25.0,hike,0.689822,1199.77,1199.77,1188.6899,1190.78,-0.029157,3.2456,3.6511,0.4055,0.4055,3.118,20.76,3.194,0.076
2023-02-10,901498,2023-03-22,FPMM,False,40,18.407524,0.010388,0.610411,4,0.974456,25.0,hike,0.724456,1187.05,1187.05,1175.03,1180.8101,-0.011958,3.6578,3.8658,0.208,0.208,3.1004,19.0,3.1953,0.0949
2023-02-13,901498,2023-03-22,FPMM,False,37,18.270186,0.011855,0.602953,4,0.953242,25.0,hike,0.703242,1180.52,1182.41,1169.28,1169.3,-0.010186,3.3393,3.6984,0.3591,0.3591,3.2456,-14.87,3.1989,-0.0467
2023-02-14,901498,2023-03-22,FPMM,False,36,18.270186,0.011855,0.602953,4,0.953242,25.0,hike,0.703242,1169.15,1176.36,1163.78,1172.4301,-0.003182,3.2662,3.4497,0.1835,0.1835,3.6578,56.57,3.209,-0.4488
2023-02-15,901498,2023-03-22,FPMM,False,35,18.389706,0.011647,0.609978,4,0.975615,25.0,hike,0.725615,1168.37,1168.37,1153.36,1156.6801,0.006225,3.3614,3.5485,0.1871,0.1871,3.3393,38.73,3.2084,-0.1309
2023-02-16,901498,2023-03-22,FPMM,False,34,17.835442,0.011851,0.620675,4,0.975615,25.0,hike,0.725615,1160.85,1173.29,1160.85,1163.86,-0.004803,3.5088,3.5808,0.072,0.072,3.2662,36.33,3.2103,-0.0559
2023-02-17,901498,2023-03-22,FPMM,False,33,21.561345,0.010478,0.533846,4,0.975615,25.0,hike,0.725615,1161.98,1173.6899,1160.26,1163.8199,-0.006135,3.7467,3.6079,-0.1388,0.1388,3.3614,45.85,3.2148,-0.1466
2023-02-20,901498,2023-03-22,FPMM,False,30,19.209399,0.011869,0.56467,4,0.904602,25.0,hike,0.654602,1163.9,1170.05,1162.41,1166.78,-0.014784,3.4676,3.63,0.1624,0.1624,3.5088,-2.21,3.2214,-0.2874
2023-02-21,901498,2023-03-22,FPMM,False,29,19.209399,0.011869,0.56467,4,0.904602,25.0,hike,0.654602,1167.6,1169.5,1159.45,1161.08,-0.00577,3.4653,3.4847,0.0194,0.0194,3.7467,-5.3,3.2321,-0.5146
2023-02-22,901498,2023-03-22,FPMM,False,28,18.41836,0.012174,0.579162,4,0.904602,25.0,hike,0.654602,1158.4301,1158.4301,1150.05,1153.74,-0.015489,3.4287,3.5667,0.138,0.138,3.4676,-19.9,3.2314,-0.2362
2023-02-23,901498,2023-03-22,FPMM,False,27,18.41836,0.012174,0.579162,4,0.904602,25.0,hike,0.654602,1154.76,1163.0699,1152.62,1156.0601,-0.020362,3.6511,3.5983,-0.0528,0.0528,3.4653,-5.21,3.2277,-0.2376
2023-02-24,901498,2023-03-22,FPMM,False,26,18.555731,0.004817,0.583481,4,0.904602,25.0,hike,0.654602,1155.35,1169.5,1155.22,1166.6899,-0.037302,3.8658,3.761,-0.1048,0.1048,3.4287,-8.87,3.2251,-0.2036
2023-02-27,901498,2023-03-22,FPMM,False,23,22.987114,0.004139,0.434922,4,0.904602,25.0,hike,0.654602,1162.54,1164.17,1155.4399,1157.39,-0.03666,3.6984,3.7279,0.0295,0.0295,3.6511,-0.5,3.2266,-0.4245
2023-02-28,901498,2023-03-22,FPMM,False,22,22.928348,0.006655,0.433811,4,0.904602,25.0,hike,0.654602,1160.27,1168.71,1159.0699,1168.7,-0.033259,3.4497,3.4985,0.0488,0.0488,3.8658,30.96,3.2347,-0.6311
2023-03-01,901498,2023-03-22,FPMM,False,21,22.928348,0.006655,0.433811,4,0.904602,25.0,hike,0.654602,1165.3199,1170.02,1162.0,1163.88,-0.013773,3.5485,3.3535,-0.195,0.195,3.6984,-0.49,3.2352,-0.4632
2023-03-02,901498,2023-03-22,FPMM,False,20,20.623517,0.007221,0.542524,4,0.904602,25.0,hike,0.654602,1166.76,1166.76,1154.16,1158.27,-0.006346,3.5808,3.7938,0.213,0.213,3.4497,-46.22,3.2206,-0.2291
2023-03-03,901498,2023-03-22,FPMM,False,19,21.315928,0.007051,0.519167,4,0.904602,25.0,hike,0.654602,1158.45,1163.02,1153.97,1156.6801,-9.5e-05,3.6079,3.8871,0.2792,0.2792,3.5485,-36.34,3.2164,-0.3321
2023-03-06,901498,2023-03-22,CTF,False,16,30.25,0.02,0.58,4,0.79,25.0,hike,0.54,1158.78,1158.78,1144.36,1149.53,-0.00956,3.63,3.8396,0.2096,0.2096,3.5808,-43.11,3.2116,-0.3692
2023-03-07,901498,2023-03-22,CTF,False,15,31.6558,0.02,0.551884,4,0.79,25.0,hike,0.54,1147.02,1157.7,1146.21,1154.38,-0.011599,3.4847,3.8887,0.404,0.404,3.6079,8.35,3.2035,-0.4044
2023-03-08,901498,2023-03-22,CTF,False,14,38.3516,0.02,0.124066,4,0.594066,25.0,hike,0.344066,1151.1,1151.1,1134.49,1135.87,0.008496,3.5667,3.7178,0.1511,0.1511,3.63,18.42,3.2055,-0.4245
2023-03-09,901498,2023-03-22,CTF,False,13,37.25,0.01,0.01,4,0.5,50.0,hike,0.25,1137.37,1145.66,1131.02,1132.52,0.00981,3.5983,4.0825,0.4842,0.4842,3.4847,-1.89,3.2053,-0.2794
2023-03-10,901498,2023-03-22,CTF,False,12,37.0,0.01,0.01,4,0.5,25.0,hike,0.25,1128.98,1131.1899,1119.74,1123.17,0.017103,3.761,3.6203,-0.1407,0.1407,3.5667,6.31,3.209,-0.3577
2023-03-13,901498,2023-03-22,CTF,False,9,26.416,0.1,0.596637,4,0.756637,25.0,hike,0.506637,1124.51,1128.34,1112.65,1114.96,0.031024,3.7279,3.5509,-0.177,0.177,3.5983,46.47,3.2143,-0.384
2023-03-14,901498,2023-03-22,CTF,False,8,19.6703,0.31,0.41,4,0.72,25.0,hike,0.47,1116.0,1134.21,1116.0,1129.83,0.013276,3.4985,3.5253,0.0268,0.0268,3.761,117.74,3.2415,-0.5195
2023-03-15,901498,2023-03-22,CTF,False,7,23.25,0.11,0.76,4,0.87,25.0,hike,0.62,1134.87,1149.65,1134.87,1147.85,-0.003903,3.3535,3.8972,0.5437,0.5437,3.7279,167.42,3.2602,-0.4677
2023-03-16,901498,2023-03-22,CTF,False,6,15.4711,0.426246,0.17245,4,0.598696,25.0,hike,0.348696,1146.77,1155.1,1144.27,1150.92,-0.007368,3.7938,3.6343,-0.1595,0.1595,3.4985,185.28,3.281,-0.2175
2023-03-17,901498,2023-03-22,CTF,False,5,22.3044,0.08,0.719318,4,0.799318,25.0,hike,0.549318,1155.02,1159.41,1150.62,1156.5699,0.001677,3.8871,3.5843,-0.3028,0.3028,3.3535,170.78,3.2921,-0.0614
2023-03-20,901498,2023-03-22,CTF,False,2,18.0682,0.23,0.49,4,0.72,25.0,hike,0.47,1155.6899,1155.6899,1131.77,1138.54,0.031321,3.8396,3.3422,-0.4974,0.4974,3.7938,145.13,3.3084,-0.4854
2023-03-21,901498,2023-03-22,CTF,False,1,18.5,0.241019,0.508981,4,0.75,25.0,hike,0.5,1144.65,1153.29,1140.04,1140.99,0.036512,3.8887,3.6018,-0.2869,0.2869,3.8871,212.94,3.3668,-0.5203
2023-03-22,901498,2023-03-22,CTF,False,0,20.25,0.16,0.67,4,0.83,25.0,hike,0.58,1145.0601,1150.72,1138.3,1145.52,0.033758,3.7178,3.4762,-0.2416,0.2416,3.8396,207.64,3.3901,-0.4495
2023-03-23,901497,2023-05-03,CTF,False,41,12.75,,,4,0.51,25.0,hike,0.26,1140.83,1147.89,1133.8199,1143.63,0.024003,4.0825,3.3721,-0.7104,0.7104,3.8887,233.58,3.4162,-0.4725
2023-03-24,901497,2023-05-03,CTF,False,40,12.25,,0.4,4,0.44,25.0,hike,0.19,1147.08,1148.49,1139.8,1142.38,0.023985,3.6203,3.1595,-0.4608,0.4608,3.7178,216.49,3.4394,-0.2784
2023-03-27,901497,2023-05-03,CTF,False,37,9.0,0.69,0.36,4,0.69,0.0,hold,0.44,1143.8,1157.2,1143.8,1149.55,0.02026,3.5509,3.1852,-0.3657,0.3657,4.0825,243.16,3.45,-0.6325
2023-03-28,901497,2023-05-03,CTF,False,36,12.0653,0.69,0.197389,4,0.69,0.0,hold,0.44,1152.71,1158.85,1142.48,1144.83,0.020885,3.5253,3.2138,-0.3115,0.3115,3.6203,48.71,3.4664,-0.1539
2023-03-29,901497,2023-05-03,CTF,False,35,12.0653,0.69,0.197389,4,0.69,0.0,hold,0.44,1147.3,1147.3,1135.58,1143.37,0.028451,3.8972,3.2688,-0.6284,0.6284,3.5509,168.03,3.4852,-0.0657
2023-03-30,901497,2023-05-03,CTF,False,34,13.25,0.69,0.15,4,0.69,0.0,hold,0.44,1145.99,1148.76,1141.03,1142.4399,0.034041,3.6343,3.3365,-0.2978,0.2978,3.5253,171.27,3.5044,-0.0209
2023-03-31,901497,2023-05-03,CTF,False,33,15.0,0.41,0.13,4,0.54,25.0,hike,0.29,1142.26,1159.52,1142.26,1158.51,0.018291,3.5843,3.2875,-0.2968,0.2968,3.8972,208.46,3.5296,-0.3676
2023-04-03,901497,2023-05-03,CTF,False,30,14.5156,0.54,0.030625,4,0.570625,25.0,hike,0.320625,1161.63,1177.28,1161.63,1174.2,0.002649,3.3422,3.2315,-0.1107,0.1107,3.6343,198.18,3.542,-0.0923
2023-04-04,901497,2023-05-03,CTF,False,29,15.0,0.505364,0.084636,4,0.59,25.0,hike,0.34,1176.47,1184.47,1176.47,1182.65,-0.008726,3.6018,3.2868,-0.315,0.315,3.5843,105.5,3.5775,-0.0068
2023-04-05,901497,2023-05-03,CTF,False,28,13.75,0.56,0.02,4,0.56,0.0,hold,0.31,1179.3199,1185.13,1174.02,1184.1899,-0.009137,3.4762,3.4576,-0.0186,0.0186,3.3422,118.55,3.5907,0.2485
2023-04-06,901497,2023-05-03,CTF,False,27,11.5,0.56,0.11,4,0.56,0.0,hold,0.31,1180.8101,1180.8101,1166.88,1171.08,0.00187,3.3721,4.0783,0.7062,0.7062,3.6018,119.99,3.6042,0.0024
2023-04-10,901497,2023-05-03,CTF,False,23,15.75,0.29,0.32,4,0.61,25.0,hike,0.36,1171.96,1174.64,1166.38,1169.78,0.003043,3.1595,3.9785,0.819,0.819,3.4762,29.11,3.6135,0.1373
2023-04-11,901497,2023-05-03,CTF,False,22,16.3366,0.4,0.253465,4,0.653465,25.0,hike,0.403465,1169.23,1177.26,1167.28,1172.84,-0.003419,3.1852,3.748,0.5628,0.5628,3.3721,-37.12,3.6156,0.2435
2023-04-12,901497,2023-05-03,CTF,False,21,16.75,0.36,0.28,4,0.64,25.0,hike,0.39,1172.03,1175.23,1162.84,1168.74,0.000933,3.2138,3.6124,0.3986,0.3986,3.1595,-25.82,3.6127,0.4532
2023-04-13,901497,2023-05-03,CTF,False,20,17.75,0.22,0.48,4,0.7,25.0,hike,0.45,1168.48,1176.98,1167.4301,1175.9,-0.011685,3.2688,3.7753,0.5065,0.5065,3.1852,-3.57,3.6123,0.4271
2023-04-14,901497,2023-05-03,CTF,False,19,17.7371,0.3,0.39,4,0.69,25.0,hike,0.44,1176.92,1181.35,1170.97,1181.33,-0.014585,3.3365,3.785,0.4485,0.4485,3.2138,-0.71,3.6106,0.3968
2023-04-17,901497,2023-05-03,CTF,False,16,21.4871,0.12,0.72,4,0.84,25.0,hike,0.59,1180.0699,1182.12,1176.48,1179.7,-0.015301,3.2875,3.7201,0.4326,0.4326,3.2688,-53.14,3.6047,0.3359
2023-04-18,901497,2023-05-03,CTF,False,15,23.1,0.2,0.694,4,0.894,25.0,hike,0.644,1178.8199,1180.71,1173.15,1177.3101,-0.015722,3.2315,3.6183,0.3868,0.3868,3.3365,-12.88,3.5928,0.2563
2023-04-19,901497,2023-05-03,CTF,False,14,23.75,0.19,0.73,4,0.92,25.0,hike,0.67,1176.0,1176.98,1167.37,1172.33,-0.006014,3.2868,3.2686,-0.0182,0.0182,3.2875,-26.95,3.5898,0.3023
2023-04-20,901497,2023-05-03,CTF,False,13,24.5,0.13,0.82,4,0.95,25.0,hike,0.7,1172.65,1180.37,1171.42,1173.37,-0.006153,3.4576,3.4138,-0.0438,0.0438,3.2315,-41.72,3.5851,0.3536
2023-04-21,901497,2023-05-03,CTF,False,12,23.875,0.03,0.915,4,0.945,25.0,hike,0.695,1174.66,1177.27,1167.52,1173.27,-0.003546,4.0783,3.4538,-0.6245,0.6245,3.2868,-36.19,3.5816,0.2948
2023-04-24,901497,2023-05-03,CTF,False,9,24.75,0.09,0.87,4,0.96,25.0,hike,0.71,1173.4399,1175.36,1167.9399,1173.34,-0.014693,3.9785,3.6652,-0.3133,0.3133,3.4576,-19.11,3.5802,0.1226
2023-04-25,901497,2023-05-03,CTF,False,8,25.3247,0.09,0.85,4,0.94,25.0,hike,0.69,1173.53,1174.76,1163.26,1168.83,-0.014519,3.748,3.4858,-0.2622,0.2622,4.0783,47.46,3.5969,-0.4814
2023-04-26,901497,2023-05-03,CTF,False,7,22.75,0.09,0.81,4,0.9,25.0,hike,0.65,1167.14,1172.9399,1164.95,1169.83,-0.014686,3.6124,3.621,0.0086,0.0086,3.9785,39.68,3.6013,-0.3772
2023-04-27,901497,2023-05-03,CTF,False,6,22.25,0.12,0.74,4,0.86,25.0,hike,0.61,1169.42,1169.42,1160.4,1162.16,-0.010928,3.7753,3.3432,-0.4321,0.4321,3.748,14.66,3.603,-0.145
2023-04-28,901497,2023-05-03,CTF,False,5,22.25,0.06,0.8,4,0.86,25.0,hike,0.61,1165.89,1169.0601,1160.86,1164.1,-0.013839,3.785,3.4448,-0.3402,0.3402,3.6124,1.1,3.6035,-0.0089
2023-05-02,901497,2023-05-03,CTF,False,1,25.25,0.02,0.96,4,0.98,25.0,hike,0.73,1167.3199,1175.08,1159.5601,1161.65,-0.018009,3.7201,3.5198,-0.2003,0.2003,3.7753,-6.22,3.6047,-0.1706
2023-05-03,901497,2023-05-03,CTF,False,0,23.5,0.05,0.88,4,0.93,25.0,hike,0.68,1160.99,1162.01,1153.6899,1158.8,-0.029047,3.6183,3.6927,0.0744,0.0744,3.785,-8.43,3.6057,-0.1793
2023-05-04,901796,2023-06-14,CTF,True,41,1.0,,,4,0.02,50.0,hike,-0.23,1155.83,1167.39,1155.83,1165.28,-0.031332,3.2686,3.6472,0.3786,0.3786,3.7201,15.26,3.6075,-0.1126
2023-05-05,901796,2023-06-14,CTF,False,40,-0.75,0.75,0.7,4,0.75,0.0,hold,0.5,1163.1801,1168.1801,1162.3,1166.15,-0.031951,3.4138,3.61,0.1962,0.1962,3.6183,5.08,3.6076,-0.0107
2023-05-08,901796,2023-06-14,CTF,False,37,5.4545,0.77,0.551818,4,0.77,0.0,hold,0.52,1169.11,1172.58,1165.1899,1169.11,-0.033196,3.4538,3.866,0.4122,0.4122,3.2686,-34.41,3.6037,0.3351
2023-05-09,901796,2023-06-14,CTF,False,36,4.3152,0.8,0.617391,4,0.8,0.0,hold,0.55,1167.97,1169.4301,1156.08,1156.1,-0.020223,3.6652,3.7272,0.062,0.062,3.4138,-1.56,3.6046,0.1908
2023-05-10,901796,2023-06-14,CTF,False,35,3.5,0.83,0.68,4,0.83,0.0,hold,0.58,1155.0601,1157.54,1149.55,1151.86,-0.02094,3.4858,3.697,0.2112,0.2112,3.4538,33.58,3.6086,0.1548
2023-05-11,901796,2023-06-14,CTF,False,34,2.25,0.86,0.76,4,0.86,0.0,hold,0.61,1155.09,1155.37,1149.1,1152.65,-0.031736,3.621,3.7343,0.1133,0.1133,3.6652,56.48,3.6134,-0.0518
2023-05-12,901796,2023-06-14,CTF,False,33,1.75,0.88,0.8,4,0.88,0.0,hold,0.63,1150.89,1151.67,1142.72,1149.46,-0.024124,3.3432,3.7343,0.3911,0.3911,3.4858,38.54,3.6114,0.1256
2023-05-15,901796,2023-06-14,CTF,False,30,3.25,0.84,0.68,4,0.84,0.0,hold,0.59,1147.51,1149.46,1143.42,1147.99,-0.021986,3.4448,3.9963,0.5515,0.5515,3.621,-3.68,3.611,-0.01
2023-05-16,901796,2023-06-14,CTF,False,29,4.25,0.84,0.64,4,0.84,0.0,hold,0.59,1147.05,1147.05,1135.96,1140.73,-0.01968,3.5198,3.9509,0.4311,0.4311,3.3432,0.39,3.6084,0.2652
2023-05-17,901796,2023-06-14,CTF,False,28,4.25,0.82,0.62,4,0.82,0.0,hold,0.57,1132.37,1136.9,1121.5,1125.14,-0.004479,3.6927,3.7241,0.0314,0.0314,3.4448,17.86,3.6093,0.1645
2023-05-18,901796,2023-06-14,CTF,False,27,3.75,0.83,0.65,4,0.83,0.0,hold,0.58,1131.48,1134.63,1125.37,1128.77,-0.006184,3.6472,3.7514,0.1042,0.1042,3.5198,15.84,3.6094,0.0896
2023-05-19,901796,2023-06-14,CTF,False,26,7.0,0.71,0.42,4,0.71,0.0,hold,0.46,1129.37,1131.11,1123.4399,1128.89,-0.007822,3.61,3.8228,0.2128,0.2128,3.6927,33.13,3.6088,-0.0839
2023-05-22,901796,2023-06-14,CTF,False,23,8.5,0.82,0.47,4,0.82,0.0,hold,0.57,1130.41,1132.45,1125.9399,1130.3,-0.014961,3.866,3.7959,-0.0701,0.0701,3.6472,-9.95,3.6077,-0.0395
2023-05-23,901796,2023-06-14,CTF,False,22,5.0,0.79,0.58,4,0.79,0.0,hold,0.54,1129.6801,1133.05,1126.74,1132.72,-0.015238,3.7272,3.8445,0.1173,0.1173,3.61,14.24,3.6094,-0.0006
2023-05-24,901796,2023-06-14,CTF,False,21,4.75,0.78,0.58,4,0.78,0.0,hold,0.53,1130.3199,1132.62,1125.42,1127.74,-0.0184,3.697,3.8997,0.2027,0.2027,3.866,40.07,3.6143,-0.2517
2023-05-25,901796,2023-06-14,CTF,False,20,6.5,0.77,0.5,4,0.77,0.0,hold,0.52,1127.8,1127.8,1114.36,1116.0699,-0.01292,3.7343,4.0228,0.2885,0.2885,3.7272,29.85,3.6152,-0.112
2023-05-26,901796,2023-06-14,CTF,True,19,7.25,0.15,0.15,4,0.3,25.0,hike,0.05,1115.51,1123.85,1112.71,1121.73,-0.013622,3.7343,3.6227,-0.1116,0.1116,3.697,26.83,3.6133,-0.0837
2023-05-29,901796,2023-06-14,CTF,False,16,15.9525,0.46,0.144098,4,0.604098,25.0,hike,0.354098,1126.52,1131.11,1118.4399,1122.75,-0.020245,3.9963,3.545,-0.4513,0.4513,3.7343,-13.15,3.6118,-0.1225
2023-05-30,901796,2023-06-14,CTF,False,15,17.8466,0.43,0.249866,4,0.679866,25.0,hike,0.429866,1124.26,1126.39,1117.0699,1118.28,-0.003416,3.9509,3.5059,-0.445,0.445,3.7343,3.59,3.6125,-0.1218
2023-05-31,901796,2023-06-14,CTF,False,14,17.6,0.37,0.28,4,0.65,25.0,hike,0.4,1118.42,1121.22,1111.74,1120.1,0.010071,3.7241,3.6299,-0.0942,0.0942,3.9963,54.66,3.6171,-0.3792
2023-06-01,901796,2023-06-14,CTF,False,13,8.85,0.72,0.42,4,0.72,0.0,hold,0.47,1115.5699,1122.42,1114.54,1121.79,0.018328,3.7514,3.5952,-0.1562,0.1562,3.9509,40.24,3.6211,-0.3298
2023-06-05,901796,2023-06-14,CTF,False,9,5.75,0.8,0.58,4,0.8,0.0,hold,0.55,1126.01,1132.3101,1117.28,1120.0601,0.008357,3.8228,3.6175,-0.2053,0.2053,3.7241,11.62,3.6241,-0.1
2023-06-06,901796,2023-06-14,CTF,False,8,5.6926,0.78,0.562297,4,0.78,0.0,hold,0.53,1117.27,1119.3,1109.65,1113.39,0.017828,3.7959,3.6691,-0.1268,0.1268,3.7514,12.14,3.6313,-0.1201
2023-06-07,901796,2023-06-14,CTF,False,7,5.6926,0.78,0.562297,4,0.78,0.0,hold,0.53,1114.59,1117.95,1108.45,1115.46,0.015671,3.8445,3.5583,-0.2862,0.2862,3.8228,33.81,3.6337,-0.1891
2023-06-08,901796,2023-06-14,CTF,False,6,5.75,0.78,0.56,4,0.78,0.0,hold,0.53,1113.97,1113.97,1101.96,1106.99,0.013604,3.8997,3.5825,-0.3172,0.3172,3.7959,22.92,3.6355,-0.1604
2023-06-09,901796,2023-06-14,CTF,False,5,5.25,0.78,0.58,4,0.78,0.0,hold,0.53,1107.98,1107.98,1096.9399,1101.65,0.003304,4.0228,3.7939,-0.2289,0.2289,3.8445,27.78,3.6394,-0.2051
2023-06-12,901796,2023-06-14,CTF,False,2,4.7242,0.82,0.641031,4,0.82,0.0,hold,0.57,1102.8,1108.3199,1102.11,1106.45,-0.005269,3.6227,3.7922,0.1695,0.1695,3.8997,13.87,3.6431,-0.2566
2023-06-13,901796,2023-06-14,CTF,False,1,6.0,0.819062,0.589062,4,0.819062,0.0,hold,0.569062,1106.22,1106.79,1097.5,1100.02,0.008863,3.545,3.7785,0.2335,0.2335,4.0228,29.49,3.6535,-0.3693
